combi,neta,turn,speech
オズワルド,友達,25,へー。じゃあ、もし良かったらでいいんだけどさ
オズワルド,友達,26,うん
オズワルド,友達,27,今度、君の友達、俺に1人くれないかな？
オズワルド,友達,28,ん？
オズワルド,友達,29,あ、ごめんごめん。もちろんあれだよ、君の中で一番いらないやつでいいからさ
オズワルド,友達,30,あーこれが0かー
オズワルド,友達,31,いやいや、俺の友達あげられないよ
オズワルド,友達,32,え？（笑）えええ？（笑）ええ？（笑）え？なんで？
オズワルド,友達,33,お前どの感情で喋ってるの？あげらんないよ友達は
オズワルド,友達,34,だったら俺のお気に入りのズボンと交換しない？
オズワルド,友達,35,あんま舐めんなよ、お前
オズワルド,友達,36,なんで俺が自分の友達とサイズの合わないズボン交換しなきゃいけないんだよ
オズワルド,友達,37,それが嫌だったら、俺にあげる友達1人選んでよ
オズワルド,友達,38,お前にあげる友達なんて選べないって
オズワルド,友達,39,だったら俺が選んであげるね
オズワルド,友達,40,は？
オズワルド,友達,41,一番足が遅いやつにしよう
オズワルド,友達,42,なんだって？
オズワルド,友達,43,君の友達全員を一斉にグラウンドに解き放って、その5秒後に俺が追いかけるから、最初に捕まった奴が友達な
オズワルド,友達,44,もう人間の話じゃねえよ！俺、村人が頭抱える妖怪と喋ってるのか？
オズワルド,友達,45,そろそろお別れの準備はできた？
オズワルド,友達,46,それ出棺のときのセリフだよ
オズワルド,友達,47,てかさ、そこまで友達が欲しいなら、俺がお前の友達になってやるよ
オズワルド,友達,48,ああ！そういうんじゃない！そういうんじゃない！
オズワルド,友達,49,ああそう、ああそう
オズワルド,友達,50,君だけはないから
オズワルド,友達,51,ちょっと待ってください。この子めっちゃ面白くないですか？
オズワルド,友達,52,ぶっ飛ばすぞ！お前
オズワルド,友達,53,なんで俺が0に断られなきゃいけないんだよ
オズワルド,友達,54,君だけは絶対友達になれないから
オズワルド,友達,55,上等だよタコ！こっから先は俺のことでっかい中指が立ってると思え！
オズワルド,友達,56,だとしたら爪長すぎるだろ
オズワルド,友達,57,どこの話してんだそれ？
オズワルド,友達,58,君とかじゃなくて、君の友達の中のいらないやつをちょうだい
オズワルド,友達,59,いらないやつなんていないって言ってんの
オズワルド,友達,60,頼むよ。なんか双子の友達とかいない？
オズワルド,友達,61,双子はダブってるからあげるとかないから
オズワルド,友達,62,俺の友達、双子もいない
オズワルド,友達,63,じゃあ、どんな友達がいるの？
オズワルド,友達,64,お前には言わねえよ
オズワルド,友達,65,ところで北林は元気？
オズワルド,友達,66,山勘で当てにくんなよ！北林もいない
オズワルド,友達,67,じゃあ、藤林
オズワルド,友達,68,藤林もいない
オズワルド,友達,69,じゃあ、大林は？
オズワルド,友達,70,林の一点張りやめろ！お前
オズワルド,友達,71,こんなもんで当たるわけねえだろ
オズワルド,友達,72,じゃあ、小林は？
オズワルド,友達,73,小林はお前…
オズワルド,友達,74,見ーつけた！
オズワルド,友達,75,怖えよ！
オズワルド,友達,76,（よだれを拭く）
オズワルド,友達,77,ジュルルルじゃなくて
オズワルド,友達,78,俺にもっと小林について教えてよ
オズワルド,友達,79,小林あげないって言ってんじゃんずっと
オズワルド,友達,80,（伊藤の腕を掴む）小林は地元の友達？
オズワルド,友達,81,違えよ
オズワルド,友達,82,じゃあ、バイト以来の友達？
オズワルド,友達,83,違う
オズワルド,友達,84,じゃあ、大学時代の友達？
オズワルド,友達,85,違う
オズワルド,友達,86,大学の友達なんだー
オズワルド,友達,87,脈測られてるんだけどー
オズワルド,友達,88,放せよ！気持ち悪いなー
オズワルド,友達,89,小林ちょうだいよ！俺もう小林のことしか考えらんないよ！
オズワルド,友達,90,お前まだ小林の苗字と最終学歴しか知らねえだろ
オズワルド,友達,91,小林も俺といた方が幸せに決まってるから
オズワルド,友達,92,そんなことないから
オズワルド,友達,93,じゃあ、例えば小林が詐欺で捕まったとき、君なら友達として何ができる？
オズワルド,友達,94,そんなもん、友達として「もう二度とするなよ」って叱ってやるよ
オズワルド,友達,95,小林は詐欺なんてしないよ
オズワルド,友達,96,話が違えじゃねえか！
オズワルド,友達,97,俺詐欺なんかしないっていう詐欺にあってるじゃん
オズワルド,友達,98,全然小林のこと信じれてないじゃん
オズワルド,友達,99,いやいや、小林って男はな、元々借りた金も返さないし、嘘しかつかないし、詐欺師って言われても仕方がない男なんだよ
オズワルド,友達,100,小林いらねーな！
オズワルド,友達,101,なんだこのクズ！なんでこんなクズと俺友達なんだよ
オズワルド,友達,102,俺の友達を馬鹿にするなよ
オズワルド,友達,103,まだお前のじゃねえよ！
オズワルド,友達,104,そんなやつと友達になるなら、絶対俺と友達になった方がいいだろ！
オズワルド,友達,105,だから君はダメだって！
オズワルド,友達,106,だからなんで！？
オズワルド,友達,107,だって君は親友だから！
オズワルド,友達,108,親友だってさー！！
オズワルド,友達,109,俺のことはでっかい人差し指だと思って
オズワルド,友達,110,人差し指？…ビッグピースじゃーん！
オズワルド,友達,111,こんな親友になら小林くれるね？
オズワルド,友達,112,いや結局それかい
オズワルド,友達,113,一旦やめさせてもらいます
オズワルド,割り込み,0,えー、お世話になってます。伊藤と畠中でオズワルドです。お願いしまーす
オズワルド,割り込み,1,ありがとうございますー
オズワルド,割り込み,2,あのー、1週間くらい前かな？
オズワルド,割り込み,3,うん
オズワルド,割り込み,4,俺、ラーメン屋の行列に並んでるときに、急に知らないおじさんに割り込みされたんだよね
オズワルド,割り込み,5,あー、たまーにそういうおじさんいるよな
オズワルド,割り込み,6,え？やっぱり君もそうした方が良かったと思う？
オズワルド,割り込み,7,なにがなにが？なにも言ってないよ
オズワルド,割り込み,8,確かに君の言う通り、その場でぶっ飛ばすべきだったな
オズワルド,割り込み,9,は？
オズワルド,割り込み,10,ありがとう。俺のために泣いてくれて
オズワルド,割り込み,11,理想の俺と喋るな！現実こんなもんだから
オズワルド,割り込み,12,一旦そのお金は閉まって
オズワルド,割り込み,13,出してねえ、お金なんて
オズワルド,割り込み,14,お前、目の前におじさんいても手出したらダメだよ
オズワルド,割り込み,15,じゃあ、今度そのおじさんに出会ったらトマトでもぶつけるわ
オズワルド,割り込み,16,まあいいか、拳より栄養あるし
オズワルド,割り込み,17,うん
オズワルド,割り込み,18,え、なに？そんなムカついたの？
オズワルド,割り込み,19,めっちゃくちゃムカついたわ
オズワルド,割り込み,20,あ、皆さんも聞いててムカつくなーと思ったら全然そちらからトマト投げてくださいね
オズワルド,割り込み,21,お前が投げられるの？
オズワルド,割り込み,22,皆さんを腹立たせた責任は取るべきだから
オズワルド,割り込み,23,俺は平気だから、心配しないで
オズワルド,割り込み,24,てか俺にも当たるのよ
オズワルド,割り込み,25,俺は知らない人からトマトぶつけられるの、ごめんだからさ
オズワルド,割り込み,26,でも、それは大丈夫
オズワルド,割り込み,27,え？
オズワルド,割り込み,28,生き物ってより大きい獲物を狙う修正があるから
オズワルド,割り込み,29,皆さんを生き物でくくるな
オズワルド,割り込み,30,なんちゃって
オズワルド,割り込み,31,それどれが？どれがなんちゃってなの？
オズワルド,割り込み,32,君だって割り込みされたら流石にムカつくでしょ？
オズワルド,割り込み,33,いや、ムカつくけどよくある話だろ
オズワルド,割り込み,34,いや、違うのよ。割り込みされた後、俺の前に店員さんが来て「今日はここで終了です」って言ってきたの
オズワルド,割り込み,35,ああー
オズワルド,割り込み,36,俺そのおじさんのせいでラーメン食えなかったの
オズワルド,割り込み,37,まあまあまあ
オズワルド,割り込み,38,それは流石にムカつくでしょ？
オズワルド,割り込み,39,なるほどな
オズワルド,割り込み,40,（ガードする）
オズワルド,割り込み,41,まだトマト飛んで来ないよ！
オズワルド,割り込み,42,（膝を曲げる）
オズワルド,割り込み,43,なんで隙あらば膝を入れようとしてるの？
オズワルド,割り込み,44,思い出しても腹立つなー
オズワルド,割り込み,45,ま、確かに腹立つな
オズワルド,割り込み,46,でしょ
オズワルド,割り込み,47,でも、そういうおじさんって言われないとわからないから、もし今度同じ目にあったらそのときはガツンと言ってやっていいんじゃない？
オズワルド,割り込み,48,まあまあ、もう済んだ話じゃない
オズワルド,割り込み,49,これ以上言ってもキリがないから、少しは大人になろうよ
オズワルド,割り込み,50,さ、目的を聞かしてもらおうか？
オズワルド,割り込み,51,目的？
オズワルド,割り込み,52,ああ、まず何で俺がカンシャク持ち代表に選ばれてるの？
オズワルド,割り込み,53,流石におじさんに悪口言いすぎだから
オズワルド,割り込み,54,え、お前が最初にそのおじさんムカつくって言ったんだろ
オズワルド,割り込み,55,本当に言ってない
オズワルド,割り込み,56,言ってないはチンピラだよー！流石に発言が入れ墨過ぎるって
オズワルド,割り込み,57,いや、言ってたじゃん！
オズワルド,割り込み,58,言ってたよ
オズワルド,割り込み,59,え？なになになになになに？
オズワルド,割り込み,60,いや、言ってたかもしれないけど、2人でそのおじさんを悪く言うのは流石にそのおじさん可哀想だよ
オズワルド,割り込み,61,いや、割り込みしたんだからそんくらい言われて当然だろ
オズワルド,割り込み,62,君におじさんの何がわかるの？
オズワルド,割り込み,63,何にもわからないねー！
オズワルド,割り込み,64,俺にとってもお前にとってもただのあかの他人だろ
オズワルド,割り込み,65,じゃあ、君はそのおじさんのために何ができるの？
オズワルド,割り込み,66,何ができるってお前
オズワルド,割り込み,67,俺はおじさんのために死ねる
オズワルド,割り込み,68,そんな馬鹿な！
オズワルド,割り込み,69,何でお前そんな知らないおじさんの肩持てるの？
オズワルド,割り込み,70,割り込みされたのは俺であって、あのおじさんは俺だけのおじさんだから
オズワルド,割り込み,71,今どういう絆が生まれてるの？
オズワルド,割り込み,72,ただの加害者と被害者だから
オズワルド,割り込み,73,でも、そのおじさんに悪意がなかったらどうする？
オズワルド,割り込み,74,いや、どうもこうもないって
オズワルド,割り込み,75,おじさん責めるの可哀想じゃん
オズワルド,割り込み,76,責めてるわけじゃない
オズワルド,割り込み,77,おじさんの悪口は言わないで
オズワルド,割り込み,78,おじさんは幸せ者だー！
オズワルド,割り込み,79,わかったよ、そこまで言うなら。確かにおじさんもわざとじゃなかったかもしれないしな
オズワルド,割り込み,80,わざとに決まってるじゃん
オズワルド,割り込み,81,こいつやっちまっていいかなー！？
オズワルド,割り込み,82,すみません。自分手加減できないですけど、大丈夫ですかね？
オズワルド,割り込み,83,ちょっと待って。なんでそんな知らないおじさんの肩持てるの？
オズワルド,割り込み,84,おい脳取り替えたのか？
オズワルド,割り込み,85,俺ずっと許せない畠中と許したい畠中の板挟みにあってるのよ
オズワルド,割り込み,86,それは俺も一緒だから
オズワルド,割り込み,87,一緒じゃねえよタコ！俺、話聞いてるうちに今どっちの意見聞いてるかわからなくなるんだって
オズワルド,割り込み,88,普通に考えたら割り込みしてくるおじさん許せないでしょ
オズワルド,割り込み,89,これが許せない方の畠中ね
オズワルド,割り込み,90,（左にズレる）もう済んだことなんだから今更言ってもしょうがないよ
オズワルド,割り込み,91,ちょっとわかりやすくしてくれてる！こっちが許したい畠中だ
オズワルド,割り込み,92,いや俺は許せないね。そのおじさん割り込んできた後、俺に向かってガッツポーズしてきたから
オズワルド,割り込み,93,マジかよ！そんなことされたの？
オズワルド,割り込み,94,そんなことされてねーよ
オズワルド,割り込み,95,されてねーのかよ！なんで絶対バレるやつに嘘ついてんだお前
オズワルド,割り込み,96,俺は嘘つくやつが一番許せないから
オズワルド,割り込み,97,なんか許したい畠中が許せなくなってるんだけど
オズワルド,割り込み,98,（さらに左にズレる）まま、一旦深呼吸しようよ
オズワルド,割り込み,99,いや誰誰誰誰！？今の誰？
オズワルド,割り込み,100,ふー
オズワルド,割り込み,101,いや「ふー」じゃなくて
オズワルド,割り込み,102,伊藤のおかげで落ち着けたわ
オズワルド,割り込み,103,いや俺なんも言ってないんだって
オズワルド,割り込み,104,俺のおかげだなんてとんでもないよ
オズワルド,割り込み,105,こいつ理想の俺かよー！
オズワルド,割り込み,106,もう俺とお前とお前と俺で喋ってんじゃねえよ！
オズワルド,割り込み,107,まあ、今度割り込みされたらその場でガツンと言ってやればいいよ
オズワルド,割り込み,108,あー
オズワルド,割り込み,109,俺言ったじゃんそれ！俺最初にガツンと言えって言ったよね
オズワルド,割り込み,110,脳溶けちゃうよー！
オズワルド,割り込み,111,誰と喋ってんだ俺は。結局なにが言いてえんだよ！
オズワルド,割り込み,112,それぐらい自分で考えろよ！
オズワルド,割り込み,113,トマト投げてくんなーい！？
オズワルド,割り込み,114,ていうか、なんかみんながトマト持ってる程で話しちゃってごめんねー
オズワルド,割り込み,115,（膝を曲げて小さくなる）
オズワルド,割り込み,116,俺を大きい獲物にするな
錦鯉,猿を捕まえたい,0,どうもー！こーんにーちはー！
錦鯉,猿を捕まえたい,1,覚えろよ
錦鯉,猿を捕まえたい,2,どうせみんなこうなるんだよ！
錦鯉,猿を捕まえたい,3,嫌なことを言うな。すみませんね
錦鯉,猿を捕まえたい,4,錦鯉と申します。よろしくお願いします
錦鯉,猿を捕まえたい,5,お願いしまーす！さあ頑張っていきましょうか！
錦鯉,猿を捕まえたい,6,俺ね、街中に逃げた猿を捕まえたいんだよね
錦鯉,猿を捕まえたい,7,もっとやることあるだろ、お前は。５０歳ならよ
錦鯉,猿を捕まえたい,8,捕まえたいのよ
錦鯉,猿を捕まえたい,9,いいよ、あんなん業者に任せとけばいいじゃん
錦鯉,猿を捕まえたい,10,業者下手じゃんね！
錦鯉,猿を捕まえたい,11,誰に言ってんだよ
錦鯉,猿を捕まえたい,12,よくニュースとかでやってるけど
錦鯉,猿を捕まえたい,13,下手なの？
錦鯉,猿を捕まえたい,14,そうだよ！俺の方が捕まえれるからね
錦鯉,猿を捕まえたい,15,捕まえられる？
錦鯉,猿を捕まえたい,16,そりゃそうだよ
錦鯉,猿を捕まえたい,17,じゃあお願いします
錦鯉,猿を捕まえたい,18,猿め！どこいった！！
錦鯉,猿を捕まえたい,19,いきなり佳境じゃねえかよ！もっと段階踏めよ
錦鯉,猿を捕まえたい,20,あ、猿発見！
錦鯉,猿を捕まえたい,21,いた？
錦鯉,猿を捕まえたい,22,ウキッウキッウキッウキッ！オッオッオッオッ！パンパンパン！（お尻を叩く）
錦鯉,猿を捕まえたい,23,煽ってきてるね！猿が
錦鯉,猿を捕まえたい,24,くっそー！馬鹿にしやがってー！こっちだってー！
錦鯉,猿を捕まえたい,25,ウラララララ！ウラララララ！おしっこシャー！
錦鯉,猿を捕まえたい,26,猿の方が意味わかるよ！猿の方が賢いじゃん
錦鯉,猿を捕まえたい,27,このやろー！捕まえた！
錦鯉,猿を捕まえたい,28,キーキーキーキー！
錦鯉,猿を捕まえたい,29,顔を引っ掻かれて！大丈夫か？
錦鯉,猿を捕まえたい,30,うわ！くっそー！捕まえた！
錦鯉,猿を捕まえたい,31,キーキーキーキー！
錦鯉,猿を捕まえたい,32,また顔を！また顔を引っ掻かれて、大丈夫か？
錦鯉,猿を捕まえたい,33,うわ！くっそー！捕まえた！
錦鯉,猿を捕まえたい,34,キーキーキーキー！
錦鯉,猿を捕まえたい,35,また顔を引っ掻かれて
錦鯉,猿を捕まえたい,36,うわー！
錦鯉,猿を捕まえたい,37,覚えろよ！
錦鯉,猿を捕まえたい,38,いい加減、猿がビックリしてるじゃねえか。お前
錦鯉,猿を捕まえたい,39,は！逃げた！
錦鯉,猿を捕まえたい,40,大変だこれは
錦鯉,猿を捕まえたい,41,待てー！（両手両足で走る）
錦鯉,猿を捕まえたい,42,お前は２足で行けよ！合わせなくていい
錦鯉,猿を捕まえたい,43,あ！森の中へ逃げ込んだ！
錦鯉,猿を捕まえたい,44,…じゃあいいじゃねえかよ、もう
錦鯉,猿を捕まえたい,45,終わりだよ、終わり！もう終わりだよ！
錦鯉,猿を捕まえたい,46,燃やしちゃえ！
錦鯉,猿を捕まえたい,47,ダメだよ！何やってんの？
錦鯉,猿を捕まえたい,48,あ！人の家に逃げ込んだ！
錦鯉,猿を捕まえたい,49,お前が火付けるからだろ！
錦鯉,猿を捕まえたい,50,パリーン！（窓を突き破って家に入る）
錦鯉,猿を捕まえたい,51,開けてけ開けてけ！人ん家なんだから
錦鯉,猿を捕まえたい,52,あ！猿発見！
錦鯉,猿を捕まえたい,53,見つけた？
錦鯉,猿を捕まえたい,54,このやろー！人間様を馬鹿にしやがって！
錦鯉,猿を捕まえたい,55,あ、捕まえた。うん
錦鯉,猿を捕まえたい,56,あ！おじいさん！
錦鯉,猿を捕まえたい,57,間違えねえよ！服着てたらじいさんだ。裸が猿
錦鯉,猿を捕まえたい,58,（地面に捨てる）
錦鯉,猿を捕まえたい,59,投げ捨てんじゃねえ！
錦鯉,猿を捕まえたい,60,どこへ行きやがった！？外だな！
錦鯉,猿を捕まえたい,61,じいさんは頭を最後にゆっくり、聞けよお前！
錦鯉,猿を捕まえたい,62,わかったぞ！罠を仕掛ければいいんだ！
錦鯉,猿を捕まえたい,63,罠？
錦鯉,猿を捕まえたい,64,バナナを置いて、上にカゴを置いて、バナナを取りに来たところを、この紐を引っ張ればいいんだ！
錦鯉,猿を捕まえたい,65,鳩のやり方じゃねえかよ！大丈夫か？これ捕まるのか？
錦鯉,猿を捕まえたい,66,…あれ？
錦鯉,猿を捕まえたい,67,ん？
錦鯉,猿を捕まえたい,68,バナナがある！
錦鯉,猿を捕まえたい,69,ダメだよダメだよ
錦鯉,猿を捕まえたい,70,やった！…ガシャン！うおー！開けろー！
錦鯉,猿を捕まえたい,71,お前が置いただろ！
錦鯉,猿を捕まえたい,72,誰の仕業だー！
錦鯉,猿を捕まえたい,73,お前の仕業なんだよ！
錦鯉,猿を捕まえたい,74,くっそー！あ゛あ゛ー！あ゛あ゛ー！
錦鯉,猿を捕まえたい,75,ヤバイヤバイ！身体中を馬鹿が駆け巡ってやがる
錦鯉,猿を捕まえたい,76,あ゛あ゛ー！う゛う゛ー！
錦鯉,猿を捕まえたい,77,どうしよう、どうしよう。これはどうしよう
錦鯉,猿を捕まえたい,78,わかったぞ！
錦鯉,猿を捕まえたい,79,大丈夫か？
錦鯉,猿を捕まえたい,80,バナナを置いて、上にカゴを置けばいいんだ！
錦鯉,猿を捕まえたい,81,全然わかってねえじゃねえか！ダメだっただろ！
錦鯉,猿を捕まえたい,82,…
錦鯉,猿を捕まえたい,83,気づくなよ！気づくなよ！絶対気づくなよ！
錦鯉,猿を捕まえたい,84,あれ？バナナがある！
錦鯉,猿を捕まえたい,85,だから言ったのに！
錦鯉,猿を捕まえたい,86,やった！…ガシャン！うおー！開けろー！
錦鯉,猿を捕まえたい,87,うおー！じゃねえんだよ！気づくなってバナナに
錦鯉,猿を捕まえたい,88,ちくしょー！！
錦鯉,猿を捕まえたい,89,（メガネを上げて）猿を捕まえるなんて簡単です
錦鯉,猿を捕まえたい,90,怒り過ぎて賢くなった！
錦鯉,猿を捕まえたい,91,こうすればいいんです
錦鯉,猿を捕まえたい,92,え？
錦鯉,猿を捕まえたい,93,バナナを置いて、上にカゴを置けばいいんです
錦鯉,猿を捕まえたい,94,全然ダメじゃねえか！
錦鯉,猿を捕まえたい,95,…
錦鯉,猿を捕まえたい,96,見るな！もうバナナを見るな！
錦鯉,猿を捕まえたい,97,あれ？バナナがある！
錦鯉,猿を捕まえたい,98,見るなよ！
錦鯉,猿を捕まえたい,99,やった！…ガシャン！うおー！開けろー！
錦鯉,猿を捕まえたい,100,バカやろう！
錦鯉,猿を捕まえたい,101,ぎゃふーん！！
錦鯉,猿を捕まえたい,102,ぎゃふんは初めて聞いた
錦鯉,猿を捕まえたい,103,あ゛あ゛ー！あ゛あ゛ー！
錦鯉,猿を捕まえたい,104,誰かこいつを捕まえてくれー！
錦鯉,猿を捕まえたい,105,あ゛あ゛ー！あ゛あ゛ー！
錦鯉,猿を捕まえたい,106,頼むー！誰かー！
錦鯉,猿を捕まえたい,107,バナナお゛ー！
錦鯉,猿を捕まえたい,108,もうやめろー！！（気絶させる）
錦鯉,猿を捕まえたい,109,（静かに横たわらせる）
錦鯉,猿を捕まえたい,110,ライフイズビューティフル
錦鯉,猿を捕まえたい,111,うるせえよ！
錦鯉,猿を捕まえたい,112,どうも、ありがとうございました
錦鯉,合コン,0,どもー！こーんにーちわー！
錦鯉,合コン,1,こんばんはだよ
錦鯉,合コン,2,頭が良くなる本を買ったよ！
錦鯉,合コン,3,早く読めよ
錦鯉,合コン,4,どうも、錦鯉です。よろしくお願いします
錦鯉,合コン,5,お願いしまーす！
錦鯉,合コン,6,ありがとうございまーす
錦鯉,合コン,7,さあ頑張っていきましょうか
錦鯉,合コン,8,頑張っていきましょう
錦鯉,合コン,9,俺ね、今度、後輩と合コンに行くんだよね
錦鯉,合コン,10,おじさんが合コンとか言うなよ
錦鯉,合コン,11,寄り合いって言えよ
錦鯉,合コン,12,合コンに行くの！
錦鯉,合コン,13,いいよ行かねえで、穴でも掘ってろてめぇは
錦鯉,合コン,14,穴は掘らないよ
錦鯉,合コン,15,ええ？
錦鯉,合コン,16,合コンに行くからさ、今からちょっと練習するから、ちょっと見ててよ
錦鯉,合コン,17,練習するの？
錦鯉,合コン,18,そうだよ
錦鯉,合コン,19,じゃあ、お願いします
錦鯉,合コン,20,はじめまして
錦鯉,合コン,21,ノリノリ♪ノリノリ♪ノリノリ雅紀♪
錦鯉,合コン,22,飛ばし過ぎじゃない！？相手まだ、ここ道じゃない？大丈夫？
錦鯉,合コン,23,で、おなじみの雅紀です！
錦鯉,合コン,24,どっちも知らねえよ！てめぇもダンスも知らねえよ
錦鯉,合コン,25,じゃあ次はそこの女
錦鯉,合コン,26,口悪いよ
錦鯉,合コン,27,お前、名前なんてぇんだ
錦鯉,合コン,28,ジャンプの主人公の言い方じゃねぇか
錦鯉,合コン,29,後藤って言うんだ
錦鯉,合コン,30,後藤さんね
錦鯉,合コン,31,後藤何ちゃん？…後藤何ちゃん？…後藤何ちゃん？
錦鯉,合コン,32,教えたくねえって！下の名前。下の名前で呼ばれたくねえって、お前に
錦鯉,合コン,33,じゃあ次は、そこの服着てるやつ
錦鯉,合コン,34,大体そうだろ！大体着てんだよ
錦鯉,合コン,35,きゅうり大好きっ子ちゃん？
錦鯉,合コン,36,ペンネームしか教えてくれねえだろ！
錦鯉,合コン,37,え！？パティシエやってんの！？
錦鯉,合コン,38,パティシエね
錦鯉,合コン,39,パティシエなの！？
錦鯉,合コン,40,パティシエ
錦鯉,合コン,41,パティシエって何？
錦鯉,合コン,42,知らねえのかよ！何にびっくりしてたの今？パにびっくりしてたの？
錦鯉,合コン,43,それでこいつがスペランカー吉田。後輩なんだけどさ。そうだ！お前せっかくだから一発ギャグとかや、れ、よ！
錦鯉,合コン,44,いやー
錦鯉,合コン,45,いえーい！
錦鯉,合コン,46,嫌な先輩だね、これね。嫌いだこいつ
錦鯉,合コン,47,すげーウケてんじゃん
錦鯉,合コン,48,凄いねスペランカー
錦鯉,合コン,49,俺も一発ギャグやりまーす！
錦鯉,合コン,50,ずるいよ。ウケるからって
錦鯉,合コン,51,ひとくちメンチカツを、ふた口で食べる人～♪会いた～い♪会いたあ～ああ～い～♪
錦鯉,合コン,52,…笑えよ！
錦鯉,合コン,53,どこでだよ！
錦鯉,合コン,54,どこで笑えばいいんだ。つまんねぇし長えしキレ悪いし、どこで笑えばいいんだ
錦鯉,合コン,55,あ、ビール来た！カンパーイ！ングッングッングッ！帰れバカやろう！
錦鯉,合コン,56,酒乱が早えよ！お前が帰れ
錦鯉,合コン,57,みんなはさ、いくつなの？あ、２１？２２？へー！あ、俺？俺は５０！
錦鯉,合コン,58,本当に帰れよ
錦鯉,合コン,59,みんなよりちょっとお兄さんか
錦鯉,合コン,60,お父さんだよ
錦鯉,合コン,61,そうだ！子どもの頃さ、公園に紙芝居屋さん来てたじゃん
錦鯉,合コン,62,来てねえよ！２０代知らねえよ
錦鯉,合コン,63,紙芝居見ながら何食ってた？
錦鯉,合コン,64,知らねえよその文化、２０代
錦鯉,合コン,65,俺は水飴！
錦鯉,合コン,66,知らねえんだってば
錦鯉,合コン,67,緑の水飴がさ、田んぼの味がするんだよね
錦鯉,合コン,68,うるせえな！知らねえっつてんだろ紙芝居屋を！
錦鯉,合コン,69,みんなはさー
錦鯉,合コン,70,てめえしか喋ってねえじゃねえか！さっきからずっとよ
錦鯉,合コン,71,好きなアルファベットってある？
錦鯉,合コン,72,ねえよ！
錦鯉,合コン,73,俺は６！
錦鯉,合コン,74,馬鹿だな！数字っつうんだよ
錦鯉,合コン,75,そうだ！乾燥したかかと見る？
錦鯉,合コン,76,見ねえよ！しまっとけ
錦鯉,合コン,77,みんなはさ、嫌いな椅子ってある？
錦鯉,合コン,78,ねえよ！嫌いな椅子なんて
錦鯉,合コン,79,俺は電気椅子！
錦鯉,合コン,80,みんな嫌いだよ！
錦鯉,合コン,81,古今東西いえーい！５０歳過ぎたら体の痛くなる場所
錦鯉,合コン,82,ずるいよ！
錦鯉,合コン,83,パンパン！膝！！
錦鯉,合コン,84,うるせえな！お前！
錦鯉,合コン,85,膝！！じゃねえんだよ！こんな力強い膝初めて聞いたわ
錦鯉,合コン,86,なんだこの合コンつまんねえ！スペランカーお前のせいだからな！
錦鯉,合コン,87,お前のせいだよ！
錦鯉,合コン,88,どうも、ありがとうございました
もも,タイムマシン,0,どもー！ももでーす！
もも,タイムマシン,1,僕が、まもる。といいまして
もも,タイムマシン,2,僕が、せめる。といいます
もも,タイムマシン,3,せめる。と、まもる。で、ももです！お願いしまーす！
もも,タイムマシン,4,いやー、まあ、みんなもそうやと思うんやけど
もも,タイムマシン,5,どうしたんや？
もも,タイムマシン,6,やっぱり1回はね、タイムマシンがあったらよかったなって思ったことあると思うねん
もも,タイムマシン,7,それはみんな思ったことがあるんちゃう？
もも,タイムマシン,8,まあまあ、それで言うたらなんやけど
もも,タイムマシン,9,おう
もも,タイムマシン,10,俺はね、タイムマシンがあったら、過去に戻ってやり直したいこともあれば
もも,タイムマシン,11,おう
もも,タイムマシン,12,未来に行ってね、見たいものもいっぱいあんねんな
もも,タイムマシン,13,ああ、そう。俺も、いっぱいあるで！
もも,タイムマシン,14,あ、自分もいっぱいあんねや？
もも,タイムマシン,15,おう、いっぱいある。いっぱいある
もも,タイムマシン,16,例えばさ、タイムマシンがあったら、何がしたい？
もも,タイムマシン,17,俺、小学生に戻りたいねんな
もも,タイムマシン,18,ふーん。また、なんでなん？
もも,タイムマシン,19,小学校の時にさ、みんなで育ててた花があんねんけど。あれ枯らしたから、水やりに行きたいねん
もも,タイムマシン,20,なんでやねん！お前、花壇踏みつける顔やろ！？
もも,タイムマシン,21,どんな顔やねん
もも,タイムマシン,22,花の気持ちなんて、わからへんやろ
もも,タイムマシン,23,わかるよ！それくらい
もも,タイムマシン,24,自分ってさ、過去に戻っても、同じこと繰り返すやろ？
もも,タイムマシン,25,繰り返すか！おい
もも,タイムマシン,26,人間って、そんな簡単に変わらへんから
もも,タイムマシン,27,なんやねん！お前！
もも,タイムマシン,28,ズレてるわー
もも,タイムマシン,29,ズレてるか？
もも,タイムマシン,30,いやー、ズレてますよね？（同意を求める）
もも,タイムマシン,31,ズレてます？
もも,タイムマシン,32,なんかこう、自分の見た目に合ってないことをやりたいって言ってるからね。ズレてるように聞こえるねん
もも,タイムマシン,33,そんなことないけどな
もも,タイムマシン,34,いや、めちゃめちゃズレてんで
もも,タイムマシン,35,じゃあ、自分、何やりたいんよ？
もも,タイムマシン,36,俺？俺、学生時代に戻って、自分が好きやった女の子に告白しに行きたいな、って思うねんな
もも,タイムマシン,37,なんでやねん！お前、どっちみちフラれる顔やろが！
もも,タイムマシン,38,どっちみちフラれる顔ってなんやねん！おい！
もも,タイムマシン,39,フラれるぞー
もも,タイムマシン,40,わからへんやんか！
もも,タイムマシン,41,自分さ、未来って、そう簡単に変えれへんから
もも,タイムマシン,42,なんでそんなん言うん！お前！
もも,タイムマシン,43,ズレてるわー
もも,タイムマシン,44,ズレてへんよ
もも,タイムマシン,45,ズレてますよね？（同意を求める）
