combi,neta,turn,speech
フットボールアワー,結婚記者会見,128,アツアツです
フットボールアワー,結婚記者会見,129,、、、
フットボールアワー,結婚記者会見,130,★撮れや写真。なにボサッとしとんねんお前
フットボールアワー,結婚記者会見,131,★（とぼける岩尾）
フットボールアワー,結婚記者会見,132,ちょ待てお前
フットボールアワー,結婚記者会見,133,それでも芸人さんですか？
フットボールアワー,結婚記者会見,134,結構上手いこと言えとったやろがい。ほなお前偉そうに言うけど言えんのかい？
フットボールアワー,結婚記者会見,135,結婚と掛けまして
フットボールアワー,結婚記者会見,136,おー中々根性ある。ほな聞かしもうらおう。結婚と掛けまして
フットボールアワー,結婚記者会見,137,緑色の靴と解きます
フットボールアワー,結婚記者会見,138,緑色の靴と解きます？その心は
フットボールアワー,結婚記者会見,139,2つで1つです
フットボールアワー,結婚記者会見,140,★緑色いらんやないかお前。何意味深に緑色入れとんねん。靴と解きますでええねん
フットボールアワー,結婚記者会見,141,聞いていいですか？
フットボールアワー,結婚記者会見,142,もうええ。帰る
フットボールアワー,結婚記者会見,143,もう最後に1つだけお願いします
フットボールアワー,結婚記者会見,144,なんですか？
フットボールアワー,結婚記者会見,145,離婚届はいつ出すんですか？
フットボールアワー,結婚記者会見,146,いや気悪いな。もうええわ
フットボールアワー,結婚記者会見,147,ありがとうございました
メイプル超合金,犬を飼いたい,0,どうも
メイプル超合金,犬を飼いたい,1,ジークジオン
メイプル超合金,犬を飼いたい,2,メイプル超合金です
メイプル超合金,犬を飼いたい,3,ヤパヤパ
メイプル超合金,犬を飼いたい,4,宜しくお願いします
メイプル超合金,犬を飼いたい,5,ああ、ああ、恐縮です
メイプル超合金,犬を飼いたい,6,いや私ね、話したいことあるんですよ
メイプル超合金,犬を飼いたい,7,どうしたそこの平均体重底上げ担当大臣
メイプル超合金,犬を飼いたい,8,どんな役職だよ
メイプル超合金,犬を飼いたい,9,就任おめでとうございます
メイプル超合金,犬を飼いたい,10,就いてね−よ。そんなのに
メイプル超合金,犬を飼いたい,11,★ちょっと話戻しますけど、食べ放題で元を取るにはもうレジ金抜くしかないね
メイプル超合金,犬を飼いたい,12,そんな話してない
メイプル超合金,犬を飼いたい,13,原価ってモノがあるから
メイプル超合金,犬を飼いたい,14,おめえが言うとあぶねーからやめろ
メイプル超合金,犬を飼いたい,15,★怒られちった。テヘペロでござんす
メイプル超合金,犬を飼いたい,16,何だよそれ。いやー私ね一人暮らしで寂しいんでね。犬でも飼いたいなって思ってるんですよ
メイプル超合金,犬を飼いたい,17,ちょうど良かった。俺長いこと犬飼ってるから何でも話聞くよ
メイプル超合金,犬を飼いたい,18,あそうなん？
メイプル超合金,犬を飼いたい,19,意外と皆さん知らないんだけどね、犬を飼ってるっていうのをちゃんと自治体に届け出ると、まあ例えば新宿区だったら、毎月3240円まで飼育代として支給されるんですよ
メイプル超合金,犬を飼いたい,20,えー本当に？
メイプル超合金,犬を飼いたい,21,★これ区役所で働く友達から本当に聞いた作り話
メイプル超合金,犬を飼いたい,22,ウソかい。本当っぽいウソやめろ。お前は
メイプル超合金,犬を飼いたい,23,★俺コンビニ行くけどなんかいる？
メイプル超合金,犬を飼いたい,24,いや、ちょちょちょ。行くんじゃね−って。トップバッターだから。もうキツいって
メイプル超合金,犬を飼いたい,25,オイ見ろよ。セットの裏いっぱいお札貼ってあるぞ
メイプル超合金,犬を飼いたい,26,いやウソつくな。気持ち悪いーウソつくな。お前は
メイプル超合金,犬を飼いたい,27,何の話だっけ？
メイプル超合金,犬を飼いたい,28,いや犬飼いたいって話ですよ
メイプル超合金,犬を飼いたい,29,犬の話かよ。しつけーなオイ
メイプル超合金,犬を飼いたい,30,しつこくねーだろ。1回しか言ってねーんだから
メイプル超合金,犬を飼いたい,31,やっぱ犬買うならアレですよね。餌
メイプル超合金,犬を飼いたい,32,うーん、お前んち餌なにあげてるの？
メイプル超合金,犬を飼いたい,33,ウチはお湯の煮込み
メイプル超合金,犬を飼いたい,34,お湯じゃね−かお前
メイプル超合金,犬を飼いたい,35,うんそうだね
メイプル超合金,犬を飼いたい,36,ガリガリなるぞお前
メイプル超合金,犬を飼いたい,37,確かに
メイプル超合金,犬を飼いたい,38,確かにじゃねーよ
メイプル超合金,犬を飼いたい,39,うっかりしてました。いや食べさせちゃイケないものがあるのよ
メイプル超合金,犬を飼いたい,40,え？なになになに？
メイプル超合金,犬を飼いたい,41,例えばね、チョコレート、アボカド。後玉ねぎもダメだね
メイプル超合金,犬を飼いたい,42,え？なんでダメなの？
メイプル超合金,犬を飼いたい,43,犬がお腹壊しちゃうんだよ
メイプル超合金,犬を飼いたい,44,あーそういうの聞きたかったわ
メイプル超合金,犬を飼いたい,45,あそう？
メイプル超合金,犬を飼いたい,46,じゃあ他にコレには気をつけた方がいいよってものある？
メイプル超合金,犬を飼いたい,47,★あー西の芸人の方が芸歴にうるさい
メイプル超合金,犬を飼いたい,48,関係ねーだろお前
メイプル超合金,犬を飼いたい,49,すぐ。1年差でコレだから
メイプル超合金,犬を飼いたい,50,犬の事を聞いてんだよこっちは
メイプル超合金,犬を飼いたい,51,犬引っ張りますね？
メイプル超合金,犬を飼いたい,52,引っ張ってねーよ
メイプル超合金,犬を飼いたい,53,好きですね。あそうですか
メイプル超合金,犬を飼いたい,54,おん
メイプル超合金,犬を飼いたい,55,じゃあ大切なのアレだね。しつけ。芸を仕込んだほうがいいのよ
メイプル超合金,犬を飼いたい,56,まあお手、おすわりとかね
メイプル超合金,犬を飼いたい,57,ちゃうちゃうもっとちゃんとした芸を仕込んだほうがいいのよ
メイプル超合金,犬を飼いたい,58,うん？あ、フリスビー投げてキャッチさせるやつ？
メイプル超合金,犬を飼いたい,59,違うんだな。もっとウチの犬みたいにスゴいって言われるような芸を仕込んだ方がいいのよ
メイプル超合金,犬を飼いたい,60,ふーん。じゃあお前んちの犬ができる1番スゴい事ってなに？
メイプル超合金,犬を飼いたい,61,★あー確定申告
メイプル超合金,犬を飼いたい,62,すげーな。オイ
メイプル超合金,犬を飼いたい,63,かな？
メイプル超合金,犬を飼いたい,64,★人間で手こずってんだぞオイ
メイプル超合金,犬を飼いたい,65,ウチは税金関係は頭下げて犬にやってもらってんだよ
メイプル超合金,犬を飼いたい,66,いやいや、飼い主が犬に頭下げて。恥ずかしくねーのかよ
メイプル超合金,犬を飼いたい,67,★恥ずかしいなんて感情があったら、こんな格好で人前には出てない
メイプル超合金,犬を飼いたい,68,自覚はあんだな？お前は
メイプル超合金,犬を飼いたい,69,★ガキの頃みた町の変わり者にまさか自分がなるとはな
メイプル超合金,犬を飼いたい,70,お前なんで嬉しそうなんだよ
メイプル超合金,犬を飼いたい,71,恐縮です
メイプル超合金,犬を飼いたい,72,恐縮ですじゃねーよお前。なんだよこの時間よーお前。オメーに相談するんじゃなかったよ
メイプル超合金,犬を飼いたい,73,★まあまあまあまあ。話の通じる相手じゃないんだから
メイプル超合金,犬を飼いたい,74,てめーで言うなよ。おっかないから
メイプル超合金,犬を飼いたい,75,★ごめんなさいね。ちょっと話戻しますけど、僕がまだ駆け出しのプリキュアだった頃はね、、
メイプル超合金,犬を飼いたい,76,そんな話してねーつってんだろお前。なあ？なんだそのウソは。駆け出しのプリキュ、、何？何？
メイプル超合金,犬を飼いたい,77,★ここWi-Fi飛んでんな
メイプル超合金,犬を飼いたい,78,見えんのかよ。気持ち悪りーよもう。オメーは
メイプル超合金,犬を飼いたい,79,局の電波が強いんですよやっぱ
メイプル超合金,犬を飼いたい,80,局の電波が強いとか沁みるじゃねーんだよ。オメーは。何の話してんだよオメーは？あ？
メイプル超合金,犬を飼いたい,81,そんな怒る事ないんじゃない
メイプル超合金,犬を飼いたい,82,怒んだろーが
メイプル超合金,犬を飼いたい,83,なんだその態度？
メイプル超合金,犬を飼いたい,84,あ？
メイプル超合金,犬を飼いたい,85,ケンカか？
メイプル超合金,犬を飼いたい,86,上等だ。やってやろうかお前
メイプル超合金,犬を飼いたい,87,ほう面白い。お前1人で果たしてこれだけの人数を相手にできるのかな
メイプル超合金,犬を飼いたい,88,★オメーとやろうとしてんだよ
メイプル超合金,犬を飼いたい,89,どうなのかな？
メイプル超合金,犬を飼いたい,90,こっちは
メイプル超合金,犬を飼いたい,91,マジむかつくな。顔覚えたからな
メイプル超合金,犬を飼いたい,92,★今覚えたんかい
メイプル超合金,犬を飼いたい,93,次会う機会があれば
メイプル超合金,犬を飼いたい,94,相方なのに。お前な？そんな適当な事はやってるとな一生売れねーぞ
メイプル超合金,犬を飼いたい,95,なんだコイツ？ボケそうだぞ？
メイプル超合金,犬を飼いたい,96,どんなおしゃべりしてんだよ
メイプル超合金,犬を飼いたい,97,ちょうどいいの出せよ
メイプル超合金,犬を飼いたい,98,ちょうどいいのねーだろ。そんなフリで。こんなめちゃくちゃにして。どう思ってんだ
メイプル超合金,犬を飼いたい,99,手応えあり
メイプル超合金,犬を飼いたい,100,もういやーん
メイプル超合金,犬を飼いたい,101,はい。ブパパブパパブパパー
メイプル超合金,犬を飼いたい,102,★ブパパブパパブパパー
メイプル超合金,犬を飼いたい,103,ていうね。やつなんですけどね。これはね、トップからさんて、さんて、、あっ言えね
メイプル超合金,犬を飼いたい,104,ウフフ
メイプル超合金,犬を飼いたい,105,はい。現場からは以上です
メイプル超合金,犬を飼いたい,106,どうもありがとうございました
和牛,結婚式を抜け出すヒロイン,0,どうも和牛です。お願いします。
和牛,結婚式を抜け出すヒロイン,1,お願いします
和牛,結婚式を抜け出すヒロイン,2,昔から恋愛ドラマでよくあるパターンなんですけどね
和牛,結婚式を抜け出すヒロイン,3,何でしょうか？
和牛,結婚式を抜け出すヒロイン,4,ヒロインの女性が結婚式を抜け出して本当に好きな人に会いに行くみたいなシーンあるじゃないですか？
和牛,結婚式を抜け出すヒロイン,5,あーよくありますね
和牛,結婚式を抜け出すヒロイン,6,僕ああいうのステキやなて思うんですよ
和牛,結婚式を抜け出すヒロイン,7,僕はね全然ステキやと思わないですね。だってあのヒロインやってる事自分勝手過ぎますもんね。考えられへんよね。キツいキツい。引く引く
和牛,結婚式を抜け出すヒロイン,8,いやでも考えてみ？
和牛,結婚式を抜け出すヒロイン,9,うん？
和牛,結婚式を抜け出すヒロイン,10,ウェディングドレスのまま駆けつけてきて、水田くん、私やっぱりアナタの事が好きなの。こんなん言われたら嬉しいないか？
和牛,結婚式を抜け出すヒロイン,11,え？君さ、ウェディングドレスで来たって事は、結婚式抜け出して来たん？
和牛,結婚式を抜け出すヒロイン,12,うん。やっぱり私水田くんが好きって気づいて
和牛,結婚式を抜け出すヒロイン,13,ビックリしたな。めちゃくちゃ迷惑掛けてきてるやん。え？式場大騒ぎにならんかった？
和牛,結婚式を抜け出すヒロイン,14,あっ、でも、彼がアイツのとこ行けよって言ってくれたから、私ここに来る事が出来たみたいなところがある、、
和牛,結婚式を抜け出すヒロイン,15,あーちょっと待って待って。なんかここに来てる事彼のせいにしようとしてない？それはちょっと違うんじゃない？
和牛,結婚式を抜け出すヒロイン,16,そういうつもりはない
和牛,結婚式を抜け出すヒロイン,17,それは卑怯すぎるよね
和牛,結婚式を抜け出すヒロイン,18,違うよ
和牛,結婚式を抜け出すヒロイン,19,引く引く
和牛,結婚式を抜け出すヒロイン,20,違う違う
和牛,結婚式を抜け出すヒロイン,21,引いてる引いてる
和牛,結婚式を抜け出すヒロイン,22,私別に彼に行けよって言われたから来たわけじゃないし、行けよって言われてなくても来てたよ
和牛,結婚式を抜け出すヒロイン,23,元々来てくれるつもりやったん？
和牛,結婚式を抜け出すヒロイン,24,うん
和牛,結婚式を抜け出すヒロイン,25,じゃあ結婚式出たらアカンやん。何じゃあ最初から抜け出す気やったわけ？
和牛,結婚式を抜け出すヒロイン,26,いや最初からって訳じゃ、、
和牛,結婚式を抜け出すヒロイン,27,★何やったらそのウェディングドレス選んでる時も、ねえねえ私このドレスがいいな。って言いながら、私本当は当日途中で抜け出すんやけどね。って思ってたん？
和牛,結婚式を抜け出すヒロイン,28,思ってないよ
和牛,結婚式を抜け出すヒロイン,29,ねえここの式場いいやん。ねえここに決めよって言ってる時も、ここやったら抜け出しやすそうやな。って思ってたん？
和牛,結婚式を抜け出すヒロイン,30,思ってないってだから
和牛,結婚式を抜け出すヒロイン,31,なら向こうの彼に悪いな思ったんや
和牛,結婚式を抜け出すヒロイン,32,当たり前やんな
和牛,結婚式を抜け出すヒロイン,33,じゃあどんな感じで来たん？
和牛,結婚式を抜け出すヒロイン,34,え？
和牛,結婚式を抜け出すヒロイン,35,彼に行けって言われてどんな感じで来たん？
和牛,結婚式を抜け出すヒロイン,36,それはありがとうって言ってきた
和牛,結婚式を抜け出すヒロイン,37,そんなあっさり言うて来たの？引く引く
和牛,結婚式を抜け出すヒロイン,38,今みたいな言い方じゃないよ。実際は
和牛,結婚式を抜け出すヒロイン,39,ほな実際のやつ見せて
和牛,結婚式を抜け出すヒロイン,40,え？
和牛,結婚式を抜け出すヒロイン,41,だから彼に行けって言われて、どんな感じで来たか実際の間で見せてみてって言ってんねん
和牛,結婚式を抜け出すヒロイン,42,なんでそんな事せなアカンの？
和牛,結婚式を抜け出すヒロイン,43,お前、本当はアイツのこと好きなんだろ？行けよ
和牛,結婚式を抜け出すヒロイン,44,、、、ありがとう
和牛,結婚式を抜け出すヒロイン,45,OK。その感じなんやね
和牛,結婚式を抜け出すヒロイン,46,え？
和牛,結婚式を抜け出すヒロイン,47,ほなその間に何考えた？
和牛,結婚式を抜け出すヒロイン,48,え？
和牛,結婚式を抜け出すヒロイン,49,★、、、ありがとう。の、、、ここで何考えた？
和牛,結婚式を抜け出すヒロイン,50,そんな顔してない私
和牛,結婚式を抜け出すヒロイン,51,なんか俺には行く前の助走つけたようにしか見えんかったんやけど
和牛,結婚式を抜け出すヒロイン,52,そんなわけないやんか
和牛,結婚式を抜け出すヒロイン,53,やっぱあっさり来てるやん
和牛,結婚式を抜け出すヒロイン,54,私水田くんが好きやからここ来てんで？式抜け出したんは水田くんと結婚したいからやねんで？
和牛,結婚式を抜け出すヒロイン,55,でもそんなん言われても正直言って疑ってまうよね？俺ん時の式もまた抜け出すんちゃうか？なって
和牛,結婚式を抜け出すヒロイン,56,なんでそんなん言うの？わかったもういい戻る。もう水田くんの事嫌いになったから戻る
和牛,結婚式を抜け出すヒロイン,57,★何で言うて戻るん？いや言っとくけど、式抜け出すより戻る方が大変やで？戻ってきたーてなるやん。え？どうすんの？もう向こうに断られる可能性も今あんで君？
和牛,結婚式を抜け出すヒロイン,58,ちゃんと謝ってもう一回式やり直してもらいます
和牛,結婚式を抜け出すヒロイン,59,★やり直すってどっからやり直すん？え？誓いのとこからやり直すの？神父さん困るって。だって1回誓って裏切ったやつがまた君んねんから。やっぱり誓いますかって。どうするん？
和牛,結婚式を抜け出すヒロイン,60,誓います。って言うよ
和牛,結婚式を抜け出すヒロイン,61,★おおデジャブー。まあスゴい変な空気になるよその場はね。でもそれは君が身勝手な行動ばっか取るからやで？何やっても許されると思ってるやろ？そういう浅はかで傲慢な考え方をまず直さなアカンで
和牛,結婚式を抜け出すヒロイン,62,何でそこまで言われなアカンの？
和牛,結婚式を抜け出すヒロイン,63,いや君がおかしいとこだらけだからやん。だって君は俺の事好きなのに向こうの式出て。んで向こうに行けって言われてこっち来て、また向こうに戻るとか言ってる。そういう君のどっち付かずで中途半端な行動で周りがどんだけ迷惑掛かってるかって、、
和牛,結婚式を抜け出すヒロイン,64,じゃあどうしたらいいの？私どうしたらいいの？
和牛,結婚式を抜け出すヒロイン,65,★そういうとこやで？どうしたらいいの？じゃなくてどうしたいの？全部他人に決断させてるやん。自分が悪者になりたくない人ってそう言うねん。なんかあった時に、私自分で決めてない、言う通りしただけやから
和牛,結婚式を抜け出すヒロイン,66,何でこんな事なってんの？なんでこんな事なったの？
和牛,結婚式を抜け出すヒロイン,67,私違うの。責任取るつもりがないねん。自己責任？そんなん関係ない
和牛,結婚式を抜け出すヒロイン,68,こんなはずじゃなかった。なんで私、、
和牛,結婚式を抜け出すヒロイン,69,ああ泣かんといてよ。好きな人の涙見るのはツラいから。勘違いせんといてや。ホンマに好きやねんで。俺この先の人生で君より好きな女性に出会う事はもう2度とないと思ってるよ
和牛,結婚式を抜け出すヒロイン,70,じゃあなんでそんな言うてくんの？どうかしてるわ
和牛,結婚式を抜け出すヒロイン,71,いやどうかしてるのはそっちやろ？だって君は俺の事好きやのに向こうの式出て、向こうに行ってこいて言われて
和牛,結婚式を抜け出すヒロイン,72,★怖い怖い怖い怖い
和牛,結婚式を抜け出すヒロイン,73,君が自分の間違いわかってくれたらこれ以上、、
和牛,結婚式を抜け出すヒロイン,74,わかった私が間違ってたごめんなさい
和牛,結婚式を抜け出すヒロイン,75,わかってくれたの？
和牛,結婚式を抜け出すヒロイン,76,わかったよもう
和牛,結婚式を抜け出すヒロイン,77,じゃあ結婚してあげる
和牛,結婚式を抜け出すヒロイン,78,出来るか。もうええわ
和牛,結婚式を抜け出すヒロイン,79,ありがとうございました
和牛,ゾンビ,0,どうも。えー和牛です。お願いします
和牛,ゾンビ,1,あのこんな事はね。ホンマは考えんでええのかもしれんけど
和牛,ゾンビ,2,どうしたん？
和牛,ゾンビ,3,もし俺がゾンビに噛まれて感染させられたら、お前俺のこと殺してくれる？
和牛,ゾンビ,4,ホンマに考えんでええやんそんなこと。ええ大人が何言うてんねん
和牛,ゾンビ,5,でももう考えちゃってるから。返事は？
和牛,ゾンビ,6,え？
和牛,ゾンビ,7,殺してくれる？いや、こんな事は家族に頼まれへんやん。ほな相方のお前に頼むしかないやん。お前が殺してくれへんかったら俺全然知らん人に頼むの？その人も殺してくれへんかったら俺ゾンビのまま永遠にこの世をずっと彷徨い続ける事になる
和牛,ゾンビ,8,殺す殺す殺す殺す殺す殺す
和牛,ゾンビ,9,殺す？
和牛,ゾンビ,10,殺す
和牛,ゾンビ,11,なんかすぐ殺しそうやな。あのすぐはやめてや。だってガブー噛まれてすぐウォーってならへんやろ？
和牛,ゾンビ,12,いやいやわかってるよ。だからお前がゾンビに噛まれてしばらく経って、ウォー言うてるし、これは完全にゾンビやな。ってなったら殺すやんか
和牛,ゾンビ,13,それじゃ遅くない？その完全にゾンビになってもうてる俺の事倒せる？その贔屓目なしに見た時お前大人の中では弱いので方やと思うねん
和牛,ゾンビ,14,なんでそんなん言われなアカンの俺
和牛,ゾンビ,15,だからそうなるちょっと手前では殺して欲しいねん
和牛,ゾンビ,16,そうなるちょっと手前？何完全にゾンビになりきるちょっと手前の状態ってほなどんなんなん？
和牛,ゾンビ,17,んーまあ例えば声はまだ俺のまんまやけど、フォーって言い出したら殺してくれてええから
和牛,ゾンビ,18,あんのかそんな状態？
和牛,ゾンビ,19,あるかも知れへんやん
和牛,ゾンビ,20,見たことないそんな地声のゾンビ
和牛,ゾンビ,21,いやわからんやん。声変わりするより先しゃべれんくなるかも知れへんやん
和牛,ゾンビ,22,アレの事声変わりって言うなよお前
和牛,ゾンビ,23,だってしゃべれんくなったら水田じゃないからイってくれてええから
和牛,ゾンビ,24,うーんもうちょっとわかりやすい方がいいと思うけどな
和牛,ゾンビ,25,え？
和牛,ゾンビ,26,いやまあ例えば色変わったら殺すとかな
和牛,ゾンビ,27,色？
和牛,ゾンビ,28,なんかゾンビに噛まれたら全身ネズミ色になったりするやんか？
和牛,ゾンビ,29,うん
和牛,ゾンビ,30,だからお前がネズミ色になったら殺す。これでいいやん
和牛,ゾンビ,31,でも全身ネズミ色になってもまだ普通にしゃべってたら殺さんといてな
和牛,ゾンビ,32,★おれへんやんそんな奴。お前見たことある？ゾンビにガブー噛まれて、ウワーなんか色だけ変わった。って奴
和牛,ゾンビ,33,いやわからんやん。なんか色だけ変わった。ケンシロウ今日の晩御飯やけど、昨日、、
和牛,ゾンビ,34,殺す殺す殺す殺す殺すー
和牛,ゾンビ,35,いや殺したらアカンやん
和牛,ゾンビ,36,殺すよこんなん
和牛,ゾンビ,37,まだしゃべってるやん。まだまだ水田やん
和牛,ゾンビ,38,いや、まだまだ水田ちゃう。そこそこゾンビよ
和牛,ゾンビ,39,いや、しゃべってるって事は心があるって事やん。心があるって事は人間やん。て事はまだまだ水田やん。ギリギリまだまだ水田やん
和牛,ゾンビ,40,ちょっとわからへん何言ってるかもう
和牛,ゾンビ,41,何でしゃべってたら殺したらアカン
和牛,ゾンビ,42,えー
和牛,ゾンビ,43,心があるって事やから
和牛,ゾンビ,44,わかった。ほなお前がしゃべってたら殺さへん。こういう事やね？
和牛,ゾンビ,45,その代わりしゃべらんくなったらもう一思いにイッてくれていい
和牛,ゾンビ,46,それやったらしゃべってない事は完全にゾンビやからその時は容赦なくイクやんか
和牛,ゾンビ,47,だから見た目このまんまの俺が別に普通にしてても、フォーって言ってたら殺してくれていい
和牛,ゾンビ,48,それは殺されへんやん
和牛,ゾンビ,49,なんでなんでなんでなんで？
和牛,ゾンビ,50,見た目このまんまなんやろ？
和牛,ゾンビ,51,そうや
和牛,ゾンビ,52,★これはもうフォーって言うてる水田やん？
和牛,ゾンビ,53,フォーって言ってたら水田やないか
和牛,ゾンビ,54,それは殺したくないわ
和牛,ゾンビ,55,しゃべらんくなったら、、
和牛,ゾンビ,56,相方殺したくないねん
和牛,ゾンビ,57,いや既に相方じゃないから、、
和牛,ゾンビ,58,いやいや無理やって、、
和牛,ゾンビ,59,いやちゃうちゃう、、
和牛,ゾンビ,60,いやいや殺されへんて
和牛,ゾンビ,61,★だ、だから俺この話したくなかったんよ。結局殺さへんやん。優しすぎんねん。しゃべらんくなったら水田じゃないって俺ずっと言ってるやん
和牛,ゾンビ,62,いや落ち着いて
和牛,ゾンビ,63,そんな優しさ俺一丁もいらんねん。フォーって言ったら、、
和牛,ゾンビ,64,一丁ってなんやそれ
和牛,ゾンビ,65,じゃあもう水田やんって言ってくれなアカンやん
和牛,ゾンビ,66,いや、逆に考えて。見た目このまんまの俺が、急にフォーって
和牛,ゾンビ,67,パン
和牛,ゾンビ,68,★殺せるんや？
和牛,ゾンビ,69,うん
和牛,ゾンビ,70,ピストル持ってたな？
和牛,ゾンビ,71,だってしゃべってなかったらケンシロウじゃないもん
和牛,ゾンビ,72,え？線引きがスゴいね。そこの
和牛,ゾンビ,73,その代わりしゃべってたら絶対殺さんで
和牛,ゾンビ,74,うん
和牛,ゾンビ,75,お前が全身ネズミ色になって、この辺腐ってても水田今日の晩ごはん何か教えて欲しい、、
和牛,ゾンビ,76,殺してくれてええよもう
和牛,ゾンビ,77,殺せるわけないやん
和牛,ゾンビ,78,え？
和牛,ゾンビ,79,だってしゃべってたらケンシロウやもん
和牛,ゾンビ,80,ケンシロウここ腐ってた日ある？
和牛,ゾンビ,81,でもしゃべってるから。心ケンシロウやもん
和牛,ゾンビ,82,しゃべれるねんな。俺きっと言うで。水田！殺してくれ
和牛,ゾンビ,83,できるわけないやん
和牛,ゾンビ,84,★これはもうゾンビやわ
和牛,ゾンビ,85,しゃべってるって事は心ケンシロウやねん
和牛,ゾンビ,86,ピストルで打って？
和牛,ゾンビ,87,無理やって。もうご飯作るから
和牛,ゾンビ,88,ああなんで？
和牛,ゾンビ,89,お腹減っるか？今日
和牛,ゾンビ,90,もうええ。崖から落ちて死んだる
和牛,ゾンビ,91,またそれか。ええ、ロープ、ロープ、ロープ
和牛,ゾンビ,92,あっちに崖がありました。自分でもう
和牛,ゾンビ,93,(ケンシロウをロープで自分と結ぶ水田)
和牛,ゾンビ,94,ヨイショ。はい、これでもう遠く行かれへんからな
和牛,ゾンビ,95,★何コレ？
和牛,ゾンビ,96,(歩けないケンシロウ)
和牛,ゾンビ,97,あのー今日鶏にしようと思ってんねんけど、昨日の豚も残ってんねやんか？
和牛,ゾンビ,98,解け
和牛,ゾンビ,99,どうする？鶏も豚もどっちも食べる？どっちも焼こうか？
和牛,ゾンビ,100,うん
和牛,ゾンビ,101,★はい
和牛,ゾンビ,102,いらんわ
和牛,ゾンビ,103,あの鶏の方がすぐ出来るから先食べようか？
和牛,ゾンビ,104,結び目どこ？
和牛,ゾンビ,105,★であのー豚の方なピリ辛にするからもし辛いの苦手フォーーーーーーー
和牛,ゾンビ,106,★ウソやろ？オイ！お前噛まれてたんお前も？
和牛,ゾンビ,107,フォーーー。ウォーアアアア
和牛,ゾンビ,108,★俺ここまでなってて抜かされる事あんの？えー？
和牛,ゾンビ,109,★ウォー
和牛,ゾンビ,110,(歩き出す水田)
和牛,ゾンビ,111,★え？あっ、どこ行くの？お前ゾンビと合流するんか？俺まだなってないねん
和牛,ゾンビ,112,ホラこんな事なるから？
和牛,ゾンビ,113,なれへんねん。もうええわ
タイムキーパー,幼稚園の先生,0,どうもータイムキーパーです。宜しくお願いします
タイムキーパー,幼稚園の先生,1,宜しくお願いします
タイムキーパー,幼稚園の先生,2,ありがとうございます。あのちょっといきなりやねんけどさ
タイムキーパー,幼稚園の先生,3,はいはい
タイムキーパー,幼稚園の先生,4,あのもし俺が将来芸人として売れへんかったら、ちょっと芸人やめて幼稚園の先生とかやってみたいなあーと思って
タイムキーパー,幼稚園の先生,5,え？
タイムキーパー,幼稚園の先生,6,え？
タイムキーパー,幼稚園の先生,7,え？芸人として売れへんかったら芸人やめて幼稚園の先生なるの？
タイムキーパー,幼稚園の先生,8,うん
タイムキーパー,幼稚園の先生,9,なんでそんな事言うの？
タイムキーパー,幼稚園の先生,10,ええ？
タイムキーパー,幼稚園の先生,11,え？なんでそんなマイナスな事言うん？
タイムキーパー,幼稚園の先生,12,あっこれ例えばの話
タイムキーパー,幼稚園の先生,13,例えば？
タイムキーパー,幼稚園の先生,14,例えば芸人として売れへんかったら、芸人やめて幼稚園の先生やってみたいな。って話
タイムキーパー,幼稚園の先生,15,ああー、例えばの話な
タイムキーパー,幼稚園の先生,16,いや、わかるやろ
タイムキーパー,幼稚園の先生,17,ごめんごめんごめん
タイムキーパー,幼稚園の先生,18,うん
タイムキーパー,幼稚園の先生,19,でも今の幼稚園児ってめちゃくちゃませてるから、今の幼稚園の先生むっちゃ大変らしい
タイムキーパー,幼稚園の先生,20,ああ、そうなん？
タイムキーパー,幼稚園の先生,21,お前そんなんできるか？
タイムキーパー,幼稚園の先生,22,全然できるよ
タイムキーパー,幼稚園の先生,23,じゃか1回ここでやってみよう
タイムキーパー,幼稚園の先生,24,ああええよ
タイムキーパー,幼稚園の先生,25,はい。皆さんおはようございます
タイムキーパー,幼稚園の先生,26,おはっございまーす
タイムキーパー,幼稚園の先生,27,今日はお絵描きしてみましょう
タイムキーパー,幼稚園の先生,28,お絵描き大好き！
タイムキーパー,幼稚園の先生,29,あきらくん、何色のクレヨン使う？
タイムキーパー,幼稚園の先生,30,黒
タイムキーパー,幼稚園の先生,31,黒ね。はいどうぞ
タイムキーパー,幼稚園の先生,32,へーえー
タイムキーパー,幼稚園の先生,33,うわぁ。画用紙真っ黒で塗り潰してる
タイムキーパー,幼稚園の先生,34,全部塗り潰した
タイムキーパー,幼稚園の先生,35,うわっスゴいやんか。これ夜空とか宇宙とか描いてんのかな？これは何の絵ですか？
タイムキーパー,幼稚園の先生,36,未来
タイムキーパー,幼稚園の先生,37,未来？お先真っ暗やんか。何でそんな事描くん？
タイムキーパー,幼稚園の先生,38,大人になるのは楽しみやけど、大人の人はみんな楽しくなさそうやから
タイムキーパー,幼稚園の先生,39,お絵描きやめようか？
タイムキーパー,幼稚園の先生,40,うん
タイムキーパー,幼稚園の先生,41,次粘土して遊ぼ
タイムキーパー,幼稚園の先生,42,粘土大好き！
タイムキーパー,幼稚園の先生,43,うわっ、早速何か作ってるやん。何か輪っか見たいの作って
タイムキーパー,幼稚園の先生,44,これ先生にあげる
タイムキーパー,幼稚園の先生,45,うわっありがとう。何この大っきい輪っか。これドーナツか何かかな？じゃあコレ先生頂きます
タイムキーパー,幼稚園の先生,46,それネクストバッターズサークル
