combi,neta,turn,speech
アイロンヘッド,先輩の誘い,38,『お前行くんか？おうおう、いけいけいけ。』
アイロンヘッド,先輩の誘い,39,『「チャリン」
アイロンヘッド,先輩の誘い,40,『「ガガガガ」うわ、すごいすごいすごい！でっかいお菓子とかすごいな。こんなでっかいお菓子なかなかとれんぞ。お前疲れてるやろ、おい！おい、大丈夫か？』
アイロンヘッド,先輩の誘い,41,『疲れてないっすよ。』
アイロンヘッド,先輩の誘い,42,『無理すんねやったら帰ってええからな。』
アイロンヘッド,先輩の誘い,43,『疲れてる奴がこんなでっかいお菓子とれるわけないでしょ。』
アイロンヘッド,先輩の誘い,44,『大丈夫か？いけんねやな？』
アイロンヘッド,先輩の誘い,45,『任してくださいよ。』
アイロンヘッド,先輩の誘い,46,『あっパンチングマシンあるわこれ。』
アイロンヘッド,先輩の誘い,47,『パンチングマシンやりましょうよ。先輩行ってくださいよ。
アイロンヘッド,先輩の誘い,48,『よし、いくぞ。見とけよ。おら！見てみろ本日の最高記録、お前疲れてるやろ、おい！もう腰に手当ててるんやんけ、おい。』
アイロンヘッド,先輩の誘い,49,『僕も行かしてくださいよ。』
アイロンヘッド,先輩の誘い,50,『行けるんか？大丈夫か？』
アイロンヘッド,先輩の誘い,51,『「チャリン」「ガシャン」
アイロンヘッド,先輩の誘い,52,『お前疲れてるやろ、おい！パンチングマシン、クリンチするやつおらへんねん。おい。』
アイロンヘッド,先輩の誘い,53,『ははは、本日の最高得点ですよ。』
アイロンヘッド,先輩の誘い,54,『お前さっきから結果は出るなお前なぁ。すごいなぁ。』
アイロンヘッド,先輩の誘い,55,『ありがとうございます。』
アイロンヘッド,先輩の誘い,56,『どうしょ、エアホッケーあるわ。』
アイロンヘッド,先輩の誘い,57,『エアホッケーやりましょうよ。
アイロンヘッド,先輩の誘い,58,『エアホッケーするか、よしよしよし。行くぞ。俺からの攻撃やな。おっら！おう、すごいなお前。止める？上からすっごいスピードやで。すごい、お前疲れてるやろ、おい！じいさんの杖みたいになってるよ、おい
アイロンヘッド,先輩の誘い,59,『俺の勝ちすよ。』
アイロンヘッド,先輩の誘い,60,『お前勝利に対する意欲だけは高いな。すごいなぁ。』
アイロンヘッド,先輩の誘い,61,『ありがとうございます。』
アイロンヘッド,先輩の誘い,62,『いけるんやな？ボーリングある、ボーリングするか？』
アイロンヘッド,先輩の誘い,63,『ボーリングやりましょうよ。』
アイロンヘッド,先輩の誘い,64,『あ、ボーリングしよ、ボーリング。おーし、行こうぜ。お前何ポンド使う？』
アイロンヘッド,先輩の誘い,65,『僕７ポンドです。』
アイロンヘッド,先輩の誘い,66,『お前疲れてるやろ、おい！軽さで誤魔化そうとしてるやろ、おい。』
アイロンヘッド,先輩の誘い,67,『僕から行かしてくださいよ。』
アイロンヘッド,先輩の誘い,68,『行けるんやな？』
アイロンヘッド,先輩の誘い,69,『ありがとうございます。
アイロンヘッド,先輩の誘い,70,『いや、お前疲れてるやろ、おい！エアーのそよ風のとこでウトウトしてるやろ、おい！
アイロンヘッド,先輩の誘い,71,『いいっすか？ありがとうございます。』
アイロンヘッド,先輩の誘い,72,『お前なに飲むねん？』
アイロンヘッド,先輩の誘い,73,『サイダー良いっすか？』
アイロンヘッド,先輩の誘い,74,『サイダー？OK。』
アイロンヘッド,先輩の誘い,75,『すいません、いただきます。』
アイロンヘッド,先輩の誘い,76,『おい、どうした？』
アイロンヘッド,先輩の誘い,77,『口内炎っす。』
アイロンヘッド,先輩の誘い,78,『お前疲れてるやろ。おい！疲れが体に出とんねん。いや、だから疲れが体に出とんねん。』
アイロンヘッド,先輩の誘い,79,『え？』
アイロンヘッド,先輩の誘い,80,『いや、疲れてるやろ、おい！集中力散漫なっとんねん疲れてるからおい。』
アイロンヘッド,先輩の誘い,81,『いや、だから心配しすぎですって。』
アイロンヘッド,先輩の誘い,82,『大丈夫か？』
アイロンヘッド,先輩の誘い,83,『大丈夫ですって。いけますよ。
アイロンヘッド,先輩の誘い,84,『レーシングしよOKOK。「ピーピーピーピー」よっしゃよっしゃ、もっともっと、はいはいはい抜かしますよ。一周遅れしますよ。はい、はいはいはい、抜かしましたよ。一周遅れしました。ゴール！いや、お前疲れてるやろ、おい！なんやお前開始早々、路肩に左ハンドル切ってお前ブレーキ踏んで。お前路肩で仮眠するタイプの疲れてるやつやないか！
アイロンヘッド,先輩の誘い,85,『いやでも先輩にはこれくらい、食らいついていかんと。』
アイロンヘッド,先輩の誘い,86,『いや、ほんとに疲れとんのかいってもうええわ。どうもありがとうございました。』
フースーヤ,かっこいい医者,0,『どうもー！』
フースーヤ,かっこいい医者,1,『谷口です』
フースーヤ,かっこいい医者,2,『田中です』
フースーヤ,かっこいい医者,3,『フースーヤです。お願いしまーす』
フースーヤ,かっこいい医者,4,『今日もね』
フースーヤ,かっこいい医者,5,『うん』
フースーヤ,かっこいい医者,6,『頑張っていかないと、いけナッスィングトゥーマッチ』
フースーヤ,かっこいい医者,7,『オーマイゴットファーザー降臨』
フースーヤ,かっこいい医者,8,『よいしょ！』
フースーヤ,かっこいい医者,9,『ねー。頑張っていきましょう』
フースーヤ,かっこいい医者,10,『カッコいいのサンドウィッチ』
フースーヤ,かっこいい医者,11,『だから俺お医者やるから、お前患者やってくれる？』
フースーヤ,かっこいい医者,12,『あ、お前お医者さんで。俺は患者さんな。オーケーオーケー』
フースーヤ,かっこいい医者,13,『ほんまにできんの？』
フースーヤ,かっこいい医者,14,『いや、これぐらいできるよ』
フースーヤ,かっこいい医者,15,『ほんまにできんの？』
フースーヤ,かっこいい医者,16,『できるよ』
フースーヤ,かっこいい医者,17,『出禁になった俺のアニキ』
フースーヤ,かっこいい医者,18,『おいしく煮込んだ俺のひじき』
フースーヤ,かっこいい医者,19,『よいしょ！』
フースーヤ,かっこいい医者,20,『さ、次の患者さんでも呼ぼうかな。ウィーン、合唱団』
フースーヤ,かっこいい医者,21,『アーーー』
フースーヤ,かっこいい医者,22,『自動ドアなんすか。すごいっすね』
フースーヤ,かっこいい医者,23,『今日はどうされましたか？』
フースーヤ,かっこいい医者,24,『あ、今日はちょっと熱っぽくて。後ちょっと鼻も詰まってて両方診てください』
フースーヤ,かっこいい医者,25,『じゃあ、熱から診ていきましょうか』
フースーヤ,かっこいい医者,26,『お願いします』
フースーヤ,かっこいい医者,27,『いみふ！ポトフ！』
フースーヤ,かっこいい医者,28,『熱い。その次鼻診ていきましよう』
フースーヤ,かっこいい医者,29,『鼻もお願いします』
フースーヤ,かっこいい医者,30,『この管、鼻の穴に通すんで鼻水とか出るかもしれないですけど、我慢してください』
フースーヤ,かっこいい医者,31,『わかりました』
フースーヤ,かっこいい医者,32,『よーー！
フースーヤ,かっこいい医者,33,『鼻腔突き抜けー！』
フースーヤ,かっこいい医者,34,『鼻水が鼻の穴からヘビみたいに出てきた』
フースーヤ,かっこいい医者,35,『取ってください』
フースーヤ,かっこいい医者,36,『鼻の穴。鼻のアナコンダ！』
フースーヤ,かっこいい医者,37,『猛毒ヘビだよシャーー！
フースーヤ,かっこいい医者,38,『深刻だっつーの。急いで注射打ちましょう』
フースーヤ,かっこいい医者,39,『先生、待ってください。僕注射嫌です』
フースーヤ,かっこいい医者,40,『注射嫌やったんですか？』
フースーヤ,かっこいい医者,41,『はい』
フースーヤ,かっこいい医者,42,『僕も昔注射嫌やったんですよ』
フースーヤ,かっこいい医者,43,『ミートゥー』
フースーヤ,かっこいい医者,44,『トゥーアウト満塁』
フースーヤ,かっこいい医者,45,『ホームランバッター小笠原』
フースーヤ,かっこいい医者,46,『よいしょ！』
フースーヤ,かっこいい医者,47,『大丈夫ですか？』
フースーヤ,かっこいい医者,48,『大丈夫ですよ。僕こう見えて医大の時の注射のテスト満点』
フースーヤ,かっこいい医者,49,『満点』
フースーヤ,かっこいい医者,50,『この道のプロ』
フースーヤ,かっこいい医者,51,『プロ』
フースーヤ,かっこいい医者,52,『ミスしたことない』
フースーヤ,かっこいい医者,53,『おう。パーフェクトドクター』
フースーヤ,かっこいい医者,54,『ミケ猫レストラン』
フースーヤ,かっこいい医者,55,『お願いします』
フースーヤ,かっこいい医者,56,『じゃあ行きますよ』
フースーヤ,かっこいい医者,57,『はい』
フースーヤ,かっこいい医者,58,『ダダダダダダダダンスダンスレボリューション』
フースーヤ,かっこいい医者,59,『はい、シュワルツネッガー殴り書き』
フースーヤ,かっこいい医者,60,『よいしょ！』
フースーヤ,かっこいい医者,61,『そこガーゼで抑えて』
フースーヤ,かっこいい医者,62,『わかりました。先生？ガーゼなんて、ガーゼなんてどこにも、』
フースーヤ,かっこいい医者,63,『ナッスィングトゥーマッチ！』
フースーヤ,かっこいい医者,64,『あ、取られた。だからオーマイゴットファーザー降臨！』
フースーヤ,かっこいい医者,65,『よいしょ！』
フースーヤ,かっこいい医者,66,『診断結果でました』
フースーヤ,かっこいい医者,67,『先生！僕一体どうなってますか？』
フースーヤ,かっこいい医者,68,『虫歯です』
フースーヤ,かっこいい医者,69,『いや、そんなオチあるかーい！』
フースーヤ,かっこいい医者,70,『医者も患者も堪忍者』
フースーヤ,かっこいい医者,71,『いや、こんなやつ絶対、いないンジャー！』
フースーヤ,かっこいい医者,72,『どうもありがとうございました』
東京ホテイソン,飼育員,0,『どうもーー！』
東京ホテイソン,飼育員,1,『どうも』
東京ホテイソン,飼育員,2,『東京ホテイソンです』
東京ホテイソン,飼育員,3,『お願いしますー』
東京ホテイソン,飼育員,4,『去年あの、パンダの赤ちゃんって生まれたやんか。』
東京ホテイソン,飼育員,5,『はいはい』
東京ホテイソン,飼育員,6,『あのニュース見とったら、動物園の飼育員、あれ憧れるんよな』
東京ホテイソン,飼育員,7,『確かにな』
東京ホテイソン,飼育員,8,『おい、新人。今から動物たちにエサをやりにいく』
東京ホテイソン,飼育員,9,『エサ』
東京ホテイソン,飼育員,10,『その前にエサの仕込みだ』
東京ホテイソン,飼育員,11,『はい』
東京ホテイソン,飼育員,12,『ベテランは手際が良いなぁ。バナナを剥くのも早い。すごいな。早い早い早い、食った！つまみ食いしとるな』
東京ホテイソン,飼育員,13,『70キロ』
東京ホテイソン,飼育員,14,『70キロ』
東京ホテイソン,飼育員,15,『持て』
東京ホテイソン,飼育員,16,『はい』
東京ホテイソン,飼育員,17,『うん
東京ホテイソン,飼育員,18,『先輩、このエサなんの動物にあげるんですか？』
東京ホテイソン,飼育員,19,『決まっているだろ。うん。モルモットだ』
東京ホテイソン,飼育員,20,『いや、バイソンの量！
東京ホテイソン,飼育員,21,『何を言ってるんだ。この動物園にはなモルモット1000匹飼っているんだ』
東京ホテイソン,飼育員,22,『990匹つまみ出せ！10匹ほどでええわ動物園にモルモットは』
東京ホテイソン,飼育員,23,『トラにエサをあげに行こう』
東京ホテイソン,飼育員,24,『なんや急にテンション下がって』
東京ホテイソン,飼育員,25,『ここがトラの部屋だ。トラは危険だ慎重にな』
東京ホテイソン,飼育員,26,『先輩カギは？』
東京ホテイソン,飼育員,27,『カギ？カギなんて必要ない』
東京ホテイソン,飼育員,28,『じゃあどうやって入るんですか？』
東京ホテイソン,飼育員,29,『ここにこれくらいの柵があるだろう。これをな、またいで入るんだ』
東京ホテイソン,飼育員,30,『いや、カピバラのセキュリティ！
東京ホテイソン,飼育員,31,『あ、そうだ。今日なこの動物園ペンギンの赤ちゃんが生まれたんだ』
東京ホテイソン,飼育員,32,『あ、ペンギンの赤ちゃんが』
東京ホテイソン,飼育員,33,『名前がまだないんだ、案あるか？』
東京ホテイソン,飼育員,34,『ペンギンってこうヨチヨチ歩くじゃないですか？だから、ヨチちゃんなんて名前どうですか？』
東京ホテイソン,飼育員,35,『お前ふざけてるのか。命預かってんだよ』
東京ホテイソン,飼育員,36,『はい』
東京ホテイソン,飼育員,37,『あ？』
東京ホテイソン,飼育員,38,『すいません』
東京ホテイソン,飼育員,39,『あ？』
東京ホテイソン,飼育員,40,『すいません』
東京ホテイソン,飼育員,41,『いーや、俺がウンコマンって言ったぐらいの怒り方！
東京ホテイソン,飼育員,42,『「ブルブルブルブル」』
東京ホテイソン,飼育員,43,『どうしたんですか？』
東京ホテイソン,飼育員,44,『何やら事件が起こったのかもしれない』
東京ホテイソン,飼育員,45,『事件？』
東京ホテイソン,飼育員,46,『「ガチャ」もしもし、なに？あの動物が逃げ出した？お客様を食い殺してしまうかもしれないぞ。大変だ。大変だ』
東京ホテイソン,飼育員,47,『大変ですよ』
東京ホテイソン,飼育員,48,『とりあえず今から迎えに行くぞ』
東京ホテイソン,飼育員,49,『わかりました』
東京ホテイソン,飼育員,50,『いーや、グリズリーのてんやわんや！
東京ホテイソン,飼育員,51,『どうもありがとうございました』
三拍子,子供の頃の遊び,0,『どうも、よろしくお願いしまーす』
三拍子,子供の頃の遊び,1,『三拍子でーす』
三拍子,子供の頃の遊び,2,『自己紹介しましょうか。僕の名前が「たかくらりよう」「貧乏、大臣、大大臣、貧乏、大臣、大大臣、貧乏」貧乏でーす』
三拍子,子供の頃の遊び,3,『いや、あまり言わない方がいい』
三拍子,子供の頃の遊び,4,『よろしくお願いしまーす』
三拍子,子供の頃の遊び,5,『そんなに元気に貧乏を』
三拍子,子供の頃の遊び,6,『そして、相方が「くぼたかまさ」「デブ、大デブ、ガリガリ、デブ、大デブ、ガリガリ」ガリガリでーす』
三拍子,子供の頃の遊び,7,『大デブだよ！』
三拍子,子供の頃の遊び,8,『よろしくお願いしまーす』
三拍子,子供の頃の遊び,9,『やだよ。俺自分で大デブだよって言うの』
三拍子,子供の頃の遊び,10,『ねーまあね僕ね、バツイチなんですけど、子供の頃っていろんな遊びしたじゃないですか？』
三拍子,子供の頃の遊び,11,『バツイチ関係ないんじゃね』
三拍子,子供の頃の遊び,12,『その中でもね。よくやってたのはね、かくれんぼやったりね。鬼ごっこやったり、お尻どんぐりやったり、いろんな遊びを結構、』
三拍子,子供の頃の遊び,13,『ごめん。お尻どんぐりってなに？』
三拍子,子供の頃の遊び,14,『あれ、知らない？』
三拍子,子供の頃の遊び,15,『知らん』
三拍子,子供の頃の遊び,16,『ジャンケンで負けた方が勝った方のお尻に「どんぐりー！」って叫ぶアレ。あれ知らないの？』
三拍子,子供の頃の遊び,17,『なにが面白いのか分からない』
三拍子,子供の頃の遊び,18,『逆にお前なにやってた？』
三拍子,子供の頃の遊び,19,『色鬼やったり、高鬼やったり、馬跳びやったり、そういうなんか、』
三拍子,子供の頃の遊び,20,『馬跳びってなに？俺通って来なかったかもしらん。ちょっとやってみて、そうしたら分かるかもしらん』
三拍子,子供の頃の遊び,21,『馬跳び？』
三拍子,子供の頃の遊び,22,『どんな？』
三拍子,子供の頃の遊び,23,『やめて。それお尻どんぐりでしょ？』
三拍子,子供の頃の遊び,24,『これお尻どんぐり』
三拍子,子供の頃の遊び,25,『やられて思ったんだよ。なにがおもしれーんだよこれ』
三拍子,子供の頃の遊び,26,『声の振動でお尻が「ブルッ」と震える様』
三拍子,子供の頃の遊び,27,『様はお前しか楽しめないんだよ』
三拍子,子供の頃の遊び,28,『じゃあ分かんねーよ馬跳び。地方によって呼び方違うのとか』
三拍子,子供の頃の遊び,29,『あーそうだそうだ。俺が東京でお前が北海道だからな』
三拍子,子供の頃の遊び,30,『あー、この縄をジャンプする』
三拍子,子供の頃の遊び,31,『それ縄跳びな』
三拍子,子供の頃の遊び,32,『あのーゴムをこうジャンプする』
三拍子,子供の頃の遊び,33,『ゴム跳び』
三拍子,子供の頃の遊び,34,『鎖骨に煮物入れて前転する、あのー』
三拍子,子供の頃の遊び,35,『それ何飛びだ？それ』
三拍子,子供の頃の遊び,36,『じゃあ分かんねーよ。もっと詳しく教えてくれよ馬跳びを』
三拍子,子供の頃の遊び,37,『なんか俺がこういった格好するだろ？
三拍子,子供の頃の遊び,38,『あ、馬インザスカイのことね。うん』
三拍子,子供の頃の遊び,39,『合ってんの？』
三拍子,子供の頃の遊び,40,『馬インザスカイだ。俺の地元馬インザスカイって呼んでたわ』
三拍子,子供の頃の遊び,41,『馬、馬インザ、まあまあいいよ』
三拍子,子供の頃の遊び,42,『うーん、ちょっとやってみよう。わかったわかったやろう』
三拍子,子供の頃の遊び,43,『はい。
三拍子,子供の頃の遊び,44,『これでこう。
三拍子,子供の頃の遊び,45,『そうそうそう』
三拍子,子供の頃の遊び,46,『どうしたどうした』
三拍子,子供の頃の遊び,47,『馬インザスカイ』
三拍子,子供の頃の遊び,48,『え？じゃあ違うわ俺が言ってんの』
三拍子,子供の頃の遊び,49,『次どうすんの？』
三拍子,子供の頃の遊び,50,『次お前が馬』
三拍子,子供の頃の遊び,51,『次俺が馬になって』
三拍子,子供の頃の遊び,52,『俺が飛ぶ番』
三拍子,子供の頃の遊び,53,『これで飛んで飛んで飛ばれて飛んで、飛び疲れて眠るだけの、』
三拍子,子供の頃の遊び,54,『なんなん』
三拍子,子供の頃の遊び,55,『タイミング〜！飛ぼうとして立ち上がるな』
三拍子,子供の頃の遊び,56,『お前走りながらボケんな』
三拍子,子供の頃の遊び,57,『走りながらボケるなってなんだ。でお前がブ、馬やってるだろ？』
三拍子,子供の頃の遊び,58,『うん』
三拍子,子供の頃の遊び,59,『で、俺が飛んで。その後お前がブ、馬やるだろ。その時に
三拍子,子供の頃の遊び,60,『いついつ、待って待って』
三拍子,子供の頃の遊び,61,『タイミング〜！』
三拍子,子供の頃の遊び,62,『タイミングより気になるよ。お前がずっと俺のことをブタって言おうとしてた方がよ』
三拍子,子供の頃の遊び,63,『いやー我慢した』
三拍子,子供の頃の遊び,64,『馬な、馬』
三拍子,子供の頃の遊び,65,『ちゃんとやっといてそれを』
三拍子,子供の頃の遊び,66,『で俺が飛んで
三拍子,子供の頃の遊び,67,『そうそうそう』
三拍子,子供の頃の遊び,68,『次お前が飛んで』
三拍子,子供の頃の遊び,69,『俺が
三拍子,子供の頃の遊び,70,『ちょっと止めろ、おい！飛べねーアレはただのアレだぞ』
三拍子,子供の頃の遊び,71,『気使うな！良いんだよブタで』
三拍子,子供の頃の遊び,72,『ちゃんと飛んでみろ』
三拍子,子供の頃の遊び,73,『1番俺がわかってんだから』
三拍子,子供の頃の遊び,74,『じゃあどうすんだよお前』
三拍子,子供の頃の遊び,75,『お前細くなれ。小ちゃくなれ』
三拍子,子供の頃の遊び,76,『そうそうそう。これでこう
三拍子,子供の頃の遊び,77,『ちょっとちょっと
三拍子,子供の頃の遊び,78,『それお尻どんぐりだろ！どうもありがとうございました』
見取り図,女やないか,0,『あのーいきなりやけどね』
見取り図,女やないか,1,『はいはい』
見取り図,女やないか,2,『最近のお前を見てると男らしくないというか。ちょっと女々しいとこあるから、しっかりしてほしいなと思ってね』
見取り図,女やないか,3,『いや、俺なんかむちゃくちゃ男らしいけどな』
見取り図,女やないか,4,『いや、男らしないよ。色も白いし線も細いしやなぁお前』
見取り図,女やないか,5,『いやあ俺言っとくけどさ』
見取り図,女やないか,6,『うん』
見取り図,女やないか,7,『時間があったら一人旅も行くしさ』
見取り図,女やないか,8,『あ、1人で旅行行く？』
見取り図,女やないか,9,『そうそう』
見取り図,女やないか,10,『友達とかとではなく？』
見取り図,女やないか,11,『そう』
見取り図,女やないか,12,『まあそれは確かに男らしいっちゃ男らしいんかなあ』
見取り図,女やないか,13,『でも今年こそは絶対一緒に韓国旅行行こな？』
見取り図,女やないか,14,『女やないかお前。韓国旅行の誘い女の子やろう。コスメとか買うつもりちゃうん？お前なあ』
見取り図,女やないか,15,『言っとくけどさ。俺、学生時代クラスの中心人物よ』
見取り図,女やないか,16,『いやそれは女の子でも中心人物はおるわいなぁ』
見取り図,女やないか,17,『文化祭ダンス踊ったんやけど』
見取り図,女やないか,18,『あ、そんなんやってたん』
見取り図,女やないか,19,『終わって幕が閉まった瞬間、』
見取り図,女やないか,20,『幕が閉まった瞬間』
見取り図,女やないか,21,『すぐ泣いたしな』
見取り図,女やないか,22,『女やないかお前。文化祭ごときで泣けんの女だけやお前なぁ。女かお前』
見取り図,女やないか,23,『で、すぐ抱き合ったしな』
見取り図,女やないか,24,『女やないか。「ウチらよーがんばったなぁ」のやつ。同じTシャツで。女やないかお前なぁ』
見取り図,女やないか,25,『髪切ろかな』
見取り図,女やないか,26,『それはお前の好きなようにしたらええけどやな、それは』
見取り図,女やないか,27,『俺サッカーむっちゃ好きよ』
見取り図,女やないか,28,『いやサッカーなんて人気やからな。女の子でも見たりするねんお前』
見取り図,女やないか,29,『いや、小中高とサッカー部で。しかもキャプテン』
見取り図,女やないか,30,『小中高ずっとやっててキャプテンも務めたん？』
見取り図,女やないか,31,『そうそうそう』
見取り図,女やないか,32,『あー、それはまぁ女の子であんま聞いたことないから、男らしいっちゃ男らしいな』
見取り図,女やないか,33,『ただオフサイドのルールを知らんけどな』
見取り図,女やないか,34,『女やないかお前。オフサイドのルール知らんの女だけや。あれ何回教えても覚えへんねんからお前。オフサイドなぁ』
見取り図,女やないか,35,『髪切ろうかな』
見取り図,女やないか,36,『いやいやいや、それは好きにしたらええけどやなぁ。どうせお前あれやろう？暇なときとか女の子みたいにずっとSNS見たりするやろう、携帯で』
見取り図,女やないか,37,『確かにツイッターはしとるけど』
見取り図,女やないか,38,『ツイッターとかやってるやろお前』
見取り図,女やないか,39,『フォロー数は1しかないけどな』
見取り図,女やないか,40,『フォローしてるの1人だけ？』
見取り図,女やないか,41,『そうそうそう』
見取り図,女やないか,42,『何フォローしてんの？』
見取り図,女やないか,43,『恋が恋しくなる恋愛ボット』
見取り図,女やないか,44,『女やないかお前。そんなんフォローすんの女だけやお前。何か変われるんかあれフォローしたところでお前、なぁ』
見取り図,女やないか,45,『髪切ろうかな』
見取り図,女やないか,46,『女やないか。髪切ろかな宣言女だけやお前。半年後、前髪作ろかなって悩んでるやろお前。知らんねんそんなん俺』
見取り図,女やないか,47,『いやそんなこと言うけど』
見取り図,女やないか,48,『なんやお前』
見取り図,女やないか,49,『わらわには、わらわの生き方がある、』
見取り図,女やないか,50,『わらわ言うてるやん。女やん、位の高い。違うでしょ？あなたね？』
見取り図,女やないか,51,『なに』
見取り図,女やないか,52,『ちゃっと免許証見せて？』
見取り図,女やないか,53,『免許証はいい』
見取り図,女やないか,54,『性別確認したるわお前』
見取り図,女やないか,55,『免許証はやめて』
見取り図,女やないか,56,『免許見たらわかるから』
見取り図,女やないか,57,『免許証やめて』
見取り図,女やないか,58,『はよ見せたらええやんお前なぁ』
見取り図,女やないか,59,『免許証の顔、まじ犯罪者やから』
見取り図,女やないか,60,『女やないかお前。免許証の写真かたくなに断るの女だけや。写りなんてええがな。お前あれやろ？女の子とばっか遊んでいたタイプの男の子』
見取り図,女やないか,61,『いや、そんなことないよ』
見取り図,女やないか,62,『オトメンってやつやオトメンってお前な』
見取り図,女やないか,63,『じゃあ今度地元の友達と一緒に遊ぼうよ』
見取り図,女やないか,64,『いやええよ、俺が、なんで』
見取り図,女やないか,65,『男ばっかやから。』
見取り図,女やないか,66,『知らんよそんなんお前なぁ』
見取り図,女やないか,67,『先に教えとくけど、キムとおっくんは1回喧嘩してから無理で』
見取り図,女やないか,68,『おう』
見取り図,女やないか,69,『りゅうくんとみつるは二人っきりの時はいいけど。たかしが来たら気まずいから、そこは分けてあげて』
見取り図,女やないか,70,『女やないかお前。友人関係複雑。男はサバサバ行くねんお前』
見取り図,女やないか,71,『ちょっと話変えようか』
見取り図,女やないか,72,『話変えるなよお前なぁ』
見取り図,女やないか,73,『ちょっと聞いて欲しいな、面白い話があってさ』
見取り図,女やないか,74,『面白いとか言うな、女かお前なぁ』
見取り図,女やないか,75,『あのさぁ、バイト先にさぁ、年上の男の人で田中さんっていう人がおるって言ったよな？』
見取り図,女やないか,76,『いやいや、言っとったんかなそんなん』
見取り図,女やないか,77,『田中さんな、昼休憩なったら毎日のようにカレー食べるのに』
見取り図,女やないか,78,『まあカレー好きな人は食べるんかなぁそれ』
見取り図,女やないか,79,『なぜか昨日だけ』
見取り図,女やないか,80,『昨日だけ』
見取り図,女やないか,81,『うどん』
見取り図,女やないか,82,『女やないかお前。おもろないねん話。お前の職場の感じとか。フリとかちゃんとしてよお前なぁ。それやったら俺も好きな話していい？』
見取り図,女やないか,83,『いいよ』
見取り図,女やないか,84,『お前NASAのニュース見たかお前、最近発表したやつ。宇宙にめちゃめちゃ地球に似た惑星が見つかったって知らん？ 50年後100年後研究、』
見取り図,女やないか,85,『女やないかお前。男やったら宇宙の話ワクワクするやろうけど。なんでワクワクせえへんのお前』
見取り図,女やないか,86,『そこまで言われたらさ、俺女か？』
見取り図,女やないか,87,『女やお前は。もう女やお前はなもう』
見取り図,女やないか,88,『性別も？』
見取り図,女やないか,89,『いや性別は男や。心が女の子みたいや言うてんの俺は』
見取り図,女やないか,90,『今思い返してみたら』
見取り図,女やないか,91,『なに？』
見取り図,女やないか,92,『俺何見ても可愛いって』
見取り図,女やないか,93,『女やないかお前。女は丸くてピンク見たらなんでも可愛い。しまいに丸くてピンクのうんこ出たらなんて言うつもり。可愛いって言えよお前』
見取り図,女やないか,94,『今思い返してみたら』
見取り図,女やないか,95,『なによお前』
見取り図,女やないか,96,『アボカド与えられたら喜ぶ』
見取り図,女やないか,97,『女やないかお前。女の主食は米やのうてアボカドやねんお前』
見取り図,女やないか,98,『今思い返してみたら』
見取り図,女やないか,99,『多いのぉお前』
見取り図,女やないか,100,『休み時間手繋いでトイレ行ってた』
見取り図,女やないか,101,『女やないかお前。女の子は休み時間、手繋がな尿道開かん作りになってんねんお前。女かお前』
見取り図,女やないか,102,『今思い返してみたら』
見取り図,女やないか,103,『どんだけ出てくんねんお前』
見取り図,女やないか,104,『夜中の校庭忍び込んで』
見取り図,女やないか,105,『夜中学校入りこんで』
見取り図,女やないか,106,『セーラー服着て奇声あげながらダッシュで』
見取り図,女やないか,107,『女やないかお前。ね？夜中学校入って奇声、ヤバこいつ、女どうこうより激ヤバやお前。ド変態やないかお前そんな』
見取り図,女やないか,108,『変態?』
見取り図,女やないか,109,『変態やそんなもん』
見取り図,女やないか,110,『こらそうやってすぐ泣くとか女みたいや言うてね』
見取り図,女やないか,111,『ハーー』
見取り図,女やないか,112,『オバハンみたいに泣いてる。オバハンみたいな泣き方すんな。拭った涙確認してこうやってなぁ？なんやお前』
見取り図,女やないか,113,『そこまで言うならこうするわ』
見取り図,女やないか,114,『え？』
見取り図,女やないか,115,『切腹するわ』
見取り図,女やないか,116,『そこは男らしいんかい、もうええわ。どうも、ありがとございました』
見取り図,女やないか,117,『ありがとうございました』
東京ダイナマイト,奥さんの相談,0,『君バツイチらしいね』
東京ダイナマイト,奥さんの相談,1,『お前もバツイチじゃねーか。東京ダイナマイトです』
東京ダイナマイト,奥さんの相談,2,『あの笑っていいともがいよいよ終了しますね』
東京ダイナマイト,奥さんの相談,3,『じゃあ思いっきりテレビ見るしかねーじゃねーか』
東京ダイナマイト,奥さんの相談,4,『そっち先に終わってますから。思いっきりテレビ数年前に終わってますから』
東京ダイナマイト,奥さんの相談,5,『じゃあ誰がお前、奥さんの相談乗ってんだよ？』
東京ダイナマイト,奥さんの相談,6,『奥さんの相談はもう誰も乗ってないんじゃない』
東京ダイナマイト,奥さんの相談,7,『じゃあ俺が乗るしかねーな』
東京ダイナマイト,奥さんの相談,8,『じゃあ俺が奥さんやるしかねーな』
東京ダイナマイト,奥さんの相談,9,『もしもし』
東京ダイナマイト,奥さんの相談,10,『もしもし』
東京ダイナマイト,奥さんの相談,11,『こんちわ』
東京ダイナマイト,奥さんの相談,12,『クワトロビザのLサイズお願いします』
東京ダイナマイト,奥さんの相談,13,『もしもーし、奥さん。まつもんたですよー』
東京ダイナマイト,奥さんの相談,14,『あ、間違いました』
東京ダイナマイト,奥さんの相談,15,『間違えるわけないじゃん、こっちから掛けてんのにさ。奥さん聞いてるよ旦那さんのDVがひどいんでしょ？』
