title,pos,name,turn,speech
【M-1グランプリ2023 3回戦】ぎょうぶ「家族」,l,,28,いやなんで俺だけ喋らなかんねん。お前だって喋れよ
【M-1グランプリ2023 3回戦】ぎょうぶ「家族」,r,,29,え、なんなん？じゃ、俺が言わへんかったらお前言わへんの？
【M-1グランプリ2023 3回戦】ぎょうぶ「家族」,l,,30,当たり前やん
【M-1グランプリ2023 3回戦】ぎょうぶ「家族」,r,,31,うわ、ま、それやったらま、言うけど。ま、俺のお父さんが競馬で600万円の借金をして。それが理由で離婚してん。生々しいやろ。だから言いたくなかってん。じゃ、お前はなんでおばあちゃんとおばあちゃんと一緒に暮らしてたんや？
【M-1グランプリ2023 3回戦】ぎょうぶ「家族」,l,,32,あ、それ元々な。あの、父方のじいちゃんと母方のじいちゃんが2人で暮らしとったから
【M-1グランプリ2023 3回戦】ぎょうぶ「家族」,r,,33,なんでなん？ちょちょちょ、ちょっと待ってくれ！ちょっと待って！え？父方のじいちゃんと母方のじいちゃんがなんで仲良く暮らすことあんねん？
【M-1グランプリ2023 3回戦】ぎょうぶ「家族」,l,,34,いや、それはもうデリカシーないよ
【M-1グランプリ2023 3回戦】ぎょうぶ「家族」,r,,35,あの、デリカシーまでいけてないねん。今、謎が謎を呼んでんねん！いいから言えや！
【M-1グランプリ2023 3回戦】ぎょうぶ「家族」,l,,36,いやそれやったらお前だってもうちょっと言えよ
【M-1グランプリ2023 3回戦】ぎょうぶ「家族」,r,,37,何をやねん！俺全部言ったやんけ！
【M-1グランプリ2023 3回戦】ぎょうぶ「家族」,l,,38,いや、その、どこの競馬場で負けたん？
【M-1グランプリ2023 3回戦】ぎょうぶ「家族」,r,,39,どこ気にしてんの？
【M-1グランプリ2023 3回戦】ぎょうぶ「家族」,l,,40,なあ
【M-1グランプリ2023 3回戦】ぎょうぶ「家族」,r,,41,どうでもええやん、そんなの！
【M-1グランプリ2023 3回戦】ぎょうぶ「家族」,l,,42,いや、それ言わへんやったら俺だって言わへんで
【M-1グランプリ2023 3回戦】ぎょうぶ「家族」,r,,43,京都競馬場。京都競馬場でちょろちょろやって600万円負けました
【M-1グランプリ2023 3回戦】ぎょうぶ「家族」,l,,44,ほー、京都競馬場
【M-1グランプリ2023 3回戦】ぎょうぶ「家族」,r,,45,あ、そんな気になってたんや。あ、そう
【M-1グランプリ2023 3回戦】ぎょうぶ「家族」,l,,46,え？そん時は、その、どの馬買って負けたか知ってる？
【M-1グランプリ2023 3回戦】ぎょうぶ「家族」,r,,47,知りません！知りませんごめんなさい。あの、その、見てたとしても忘れたに決まってるやん
【M-1グランプリ2023 3回戦】ぎょうぶ「家族」,l,,48,あ、そう
【M-1グランプリ2023 3回戦】ぎょうぶ「家族」,r,,49,うん。で、いいからお前なんでおじいちゃんとおじいちゃんが仲良う暮らしてたか言えよ
【M-1グランプリ2023 3回戦】ぎょうぶ「家族」,l,,50,あ、それはな。あの、元々な、あの、小学校の時にあの、両親が離婚したんやけど。そん時にあの、おじいちゃん2人は親父側ついて、おばあちゃん2人はおかん側ついてん
【M-1グランプリ2023 3回戦】ぎょうぶ「家族」,r,,51,なんでそんなことなんねん！あ、もうもう、ちょちょちょ、待ってくれ！え？なんで男女で分かれんねん！何？自分の子ども側捨てて相手側につく理由ってなんなん？
【M-1グランプリ2023 3回戦】ぎょうぶ「家族」,l,,52,そんなん忘れたに決まってるやろ
【M-1グランプリ2023 3回戦】ぎょうぶ「家族」,r,,53,なんで忘れれんねん！なんでやねん！は！？お前おってな、お父さんおって、おじいちゃん2人おる。で、お母さんおって、おばあちゃん2人おる。こんなことなる理由なんでお前忘れれんねん！
【M-1グランプリ2023 3回戦】ぎょうぶ「家族」,l,,54,お前熱なんなよ、お前
【M-1グランプリ2023 3回戦】ぎょうぶ「家族」,r,,55,は？
【M-1グランプリ2023 3回戦】ぎょうぶ「家族」,l,,56,これがこうで、これがこうでって、こんなんして熱なったからな、お前の親父な競馬で600万負けたんやろ
【M-1グランプリ2023 3回戦】ぎょうぶ「家族」,r,,57,なんじゃお前！
【M-1グランプリ2023 3回戦】ぎょうぶ「家族」,l,,58,なあ
【M-1グランプリ2023 3回戦】ぎょうぶ「家族」,r,,59,三連単してへんわこれ！
【M-1グランプリ2023 3回戦】ぎょうぶ「家族」,l,,60,お前な、あれか？お前が将来離婚するに単勝一点賭け
【M-1グランプリ2023 3回戦】ぎょうぶ「家族」,r,,61,黙れやお前！黙ってくれほんまに！
【M-1グランプリ2023 3回戦】ぎょうぶ「家族」,l,,62,ほんまお前デリカシーないな
【M-1グランプリ2023 3回戦】ぎょうぶ「家族」,r,,63,誰が言うてんねん！もうええわ。ありがとうございました
【M-1グランプリ2023 3回戦】ななまがり「マッチングアプリ」,r,,0,どもども、僕達ななまがりと申します。お願いします
【M-1グランプリ2023 3回戦】ななまがり「マッチングアプリ」,l,,1,お願いします
【M-1グランプリ2023 3回戦】ななまがり「マッチングアプリ」,r,,2,ありがとうございますねー！頑張ってきましょう、はい
【M-1グランプリ2023 3回戦】ななまがり「マッチングアプリ」,l,,3,僕がななまがりの横浜出身のシティボーイの方で
【M-1グランプリ2023 3回戦】ななまがり「マッチングアプリ」,r,,4,あーん？？？
【M-1グランプリ2023 3回戦】ななまがり「マッチングアプリ」,l,,5,こいつがジュノンボーイです
【M-1グランプリ2023 3回戦】ななまがり「マッチングアプリ」,r,,6,はー（感嘆）
【M-1グランプリ2023 3回戦】ななまがり「マッチングアプリ」,r,,7,お願いしまーす、ね。いやー、ありがとうございます。気分よく始まりますけどね。はい
【M-1グランプリ2023 3回戦】ななまがり「マッチングアプリ」,l,,8,あのさ、俺、新しいマッチングアプリを思いついたんだけど
【M-1グランプリ2023 3回戦】ななまがり「マッチングアプリ」,r,,9,新しいマッチングアプリ？
【M-1グランプリ2023 3回戦】ななまがり「マッチングアプリ」,l,,10,うん。あの、プロフィール画面で写真じゃなくて動画で一言言うっていうやつはどう？
【M-1グランプリ2023 3回戦】ななまがり「マッチングアプリ」,r,,11,なんか良さそうやん
【M-1グランプリ2023 3回戦】ななまがり「マッチングアプリ」,l,,12,うん。あのただ写真だけを見てこうグッドとかバッドとかするんじゃなくて、本人が喋ってるところを見た方がより雰囲気が伝わりやすいと思うんだよな
【M-1グランプリ2023 3回戦】ななまがり「マッチングアプリ」,r,,13,なるほどな。めっちゃええやんそれ！
【M-1グランプリ2023 3回戦】ななまがり「マッチングアプリ」,l,,14,うん。じゃあ、ちょっとそれやってみて
【M-1グランプリ2023 3回戦】ななまがり「マッチングアプリ」,r,,15,やってみます
【M-1グランプリ2023 3回戦】ななまがり「マッチングアプリ」,r,,16,僕と一緒に楽しい時間を過ごしましょう…登録完了！と。じゃあ、女の子探すか。ピッ
【M-1グランプリ2023 3回戦】ななまがり「マッチングアプリ」,l,,17,得意料理はオムライスです
【M-1グランプリ2023 3回戦】ななまがり「マッチングアプリ」,r,,18,いいね～グッド
【M-1グランプリ2023 3回戦】ななまがり「マッチングアプリ」,l,,19,年収1000万以上でお願いします
【M-1グランプリ2023 3回戦】ななまがり「マッチングアプリ」,r,,20,なんかやだな～バッド
【M-1グランプリ2023 3回戦】ななまがり「マッチングアプリ」,l,,21,遊園地デートしたいな
【M-1グランプリ2023 3回戦】ななまがり「マッチングアプリ」,r,,22,う～んグッド
【M-1グランプリ2023 3回戦】ななまがり「マッチングアプリ」,l,,23,おっさんNGで
【M-1グランプリ2023 3回戦】ななまがり「マッチングアプリ」,r,,24,やだな～バッド
【M-1グランプリ2023 3回戦】ななまがり「マッチングアプリ」,l,,25,虎の歯茎を嗅ぎたいな〜
【M-1グランプリ2023 3回戦】ななまがり「マッチングアプリ」,r,,26,いいね～グッド…グッドじゃない！グッドじゃない！なんか変なこと言ってなかった！？今、変なこと言ってなかった？
【M-1グランプリ2023 3回戦】ななまがり「マッチングアプリ」,l,,27,マッチ！
【M-1グランプリ2023 3回戦】ななまがり「マッチングアプリ」,r,,28,マッチした！？
【M-1グランプリ2023 3回戦】ななまがり「マッチングアプリ」,l,,29,三輪車専門当たり屋女子
【M-1グランプリ2023 3回戦】ななまがり「マッチングアプリ」,r,,30,は？
【M-1グランプリ2023 3回戦】ななまがり「マッチングアプリ」,l,,31,柴田D20サブコです
【M-1グランプリ2023 3回戦】ななまがり「マッチングアプリ」,r,,32,何こいつ！？え？
【M-1グランプリ2023 3回戦】ななまがり「マッチングアプリ」,l,,33,レンタルルームで同棲しよ
【M-1グランプリ2023 3回戦】ななまがり「マッチングアプリ」,r,,34,しないですよ！ちょっと一旦、既読読スルーだ
【M-1グランプリ2023 3回戦】ななまがり「マッチングアプリ」,r,,35,次の女の子探そう。ピッ
【M-1グランプリ2023 3回戦】ななまがり「マッチングアプリ」,l,,36,東京案内してほしいけん
【M-1グランプリ2023 3回戦】ななまがり「マッチングアプリ」,r,,37,方言女子いいね！グッド
【M-1グランプリ2023 3回戦】ななまがり「マッチングアプリ」,l,,38,アタシよりおもんなかったらしばくで～
【M-1グランプリ2023 3回戦】ななまがり「マッチングアプリ」,r,,39,やな関西だな！バッド
【M-1グランプリ2023 3回戦】ななまがり「マッチングアプリ」,l,,40,すいとーと
【M-1グランプリ2023 3回戦】ななまがり「マッチングアプリ」,r,,41,博多！
【M-1グランプリ2023 3回戦】ななまがり「マッチングアプリ」,l,,42,金歯の燻製よ
【M-1グランプリ2023 3回戦】ななまがり「マッチングアプリ」,r,,43,グッド…グッドじゃない！グッドじゃない！なんか変なこと言ってた！金歯の燻製とか言ってた！
【M-1グランプリ2023 3回戦】ななまがり「マッチングアプリ」,l,,44,マッチ！
【M-1グランプリ2023 3回戦】ななまがり「マッチングアプリ」,r,,45,マッチした！？
【M-1グランプリ2023 3回戦】ななまがり「マッチングアプリ」,l,,46,ヘッドスパにヘルメットを被っていきます
【M-1グランプリ2023 3回戦】ななまがり「マッチングアプリ」,r,,47,意味ないだろ、おい
【M-1グランプリ2023 3回戦】ななまがり「マッチングアプリ」,l,,48,ユースケ・サンタマリコ
【M-1グランプリ2023 3回戦】ななまがり「マッチングアプリ」,r,,49,ユースケ・サンタマリコ！？ギリギリの名前！
【M-1グランプリ2023 3回戦】ななまがり「マッチングアプリ」,l,,50,アマチュアで宇宙飛行士やってます
【M-1グランプリ2023 3回戦】ななまがり「マッチングアプリ」,r,,51,アマチュアで！？アマチュアでやんなよ！
【M-1グランプリ2023 3回戦】ななまがり「マッチングアプリ」,r,,52,ちょっと次の女の子探そ
【M-1グランプリ2023 3回戦】ななまがり「マッチングアプリ」,l,,53,Gカップです
【M-1グランプリ2023 3回戦】ななまがり「マッチングアプリ」,r,,54,いいね！グッド
【M-1グランプリ2023 3回戦】ななまがり「マッチングアプリ」,l,,55,Eカップです
【M-1グランプリ2023 3回戦】ななまがり「マッチングアプリ」,r,,56,グッド
【M-1グランプリ2023 3回戦】ななまがり「マッチングアプリ」,l,,57,Jカップです
【M-1グランプリ2023 3回戦】ななまがり「マッチングアプリ」,r,,58,グッド
【M-1グランプリ2023 3回戦】ななまがり「マッチングアプリ」,l,,59,Fカップです
【M-1グランプリ2023 3回戦】ななまがり「マッチングアプリ」,r,,60,グッド
【M-1グランプリ2023 3回戦】ななまがり「マッチングアプリ」,l,,61,1カップじゃ
【M-1グランプリ2023 3回戦】ななまがり「マッチングアプリ」,r,,62,グッド…グッドじゃないグッドじゃない！グッドじゃない！
【M-1グランプリ2023 3回戦】ななまがり「マッチングアプリ」,l,,63,マッチ！
【M-1グランプリ2023 3回戦】ななまがり「マッチングアプリ」,r,,64,マッチした！？
【M-1グランプリ2023 3回戦】ななまがり「マッチングアプリ」,l,,65,年金未納じじいグルメ富蔵
【M-1グランプリ2023 3回戦】ななまがり「マッチングアプリ」,r,,66,おじいちゃんやん！おい！
【M-1グランプリ2023 3回戦】ななまがり「マッチングアプリ」,l,,67,砂を宛に一杯やろう
【M-1グランプリ2023 3回戦】ななまがり「マッチングアプリ」,r,,68,やらないですよ！砂では
【M-1グランプリ2023 3回戦】ななまがり「マッチングアプリ」,r,,69,ちょっと次の女の子探そう
【M-1グランプリ2023 3回戦】ななまがり「マッチングアプリ」,l,,70,アップデート！
【M-1グランプリ2023 3回戦】ななまがり「マッチングアプリ」,r,,71,アップデート！？
【M-1グランプリ2023 3回戦】ななまがり「マッチングアプリ」,l,,72,今までの傾向からあなた好みの子が優先的に表示されます
【M-1グランプリ2023 3回戦】ななまがり「マッチングアプリ」,r,,73,俺好みの子が優先的に表示されんの？
【M-1グランプリ2023 3回戦】ななまがり「マッチングアプリ」,l,,74,虎の歯茎酒で一杯やるばい
【M-1グランプリ2023 3回戦】ななまがり「マッチングアプリ」,r,,75,変な奴出てきた！ええ！？
【M-1グランプリ2023 3回戦】ななまがり「マッチングアプリ」,l,,76,素手でサラダを取り分けます
【M-1グランプリ2023 3回戦】ななまがり「マッチングアプリ」,r,,77,変な奴好きやと思われてる！
【M-1グランプリ2023 3回戦】ななまがり「マッチングアプリ」,l,,78,リコーダーを舐めきりました
【M-1グランプリ2023 3回戦】ななまがり「マッチングアプリ」,r,,79,舐めきったの！？ええ？
【M-1グランプリ2023 3回戦】ななまがり「マッチングアプリ」,l,,80,チャリの雌です
【M-1グランプリ2023 3回戦】ななまがり「マッチングアプリ」,r,,81,チャリ！？チャリ出てきた！
【M-1グランプリ2023 3回戦】ななまがり「マッチングアプリ」,l,,82,お家でパジャマデートしたいな
【M-1グランプリ2023 3回戦】ななまがり「マッチングアプリ」,r,,83,キター！グッド！
【M-1グランプリ2023 3回戦】ななまがり「マッチングアプリ」,l,,84,マッチ！
【M-1グランプリ2023 3回戦】ななまがり「マッチングアプリ」,r,,85,うっしゃあ！
【M-1グランプリ2023 3回戦】ななまがり「マッチングアプリ」,l,,86,ななまがり森下37歳
【M-1グランプリ2023 3回戦】ななまがり「マッチングアプリ」,r,,87,お前かよ！ちょ待てよ、なんやこのアプリ！めっちゃ変な奴ばっか出てくるやん！
【M-1グランプリ2023 3回戦】ななまがり「マッチングアプリ」,l,,88,で、いつパジャマデートする？
【M-1グランプリ2023 3回戦】ななまがり「マッチングアプリ」,r,,89,するか！もうええわ。どうもありがとうございました
【M-1グランプリ2023 3回戦】ママタルト「ラブコメ」,l,,0,ども！ママタルトです！お願いします
【M-1グランプリ2023 3回戦】ママタルト「ラブコメ」,r,,1,お願いしまーす
【M-1グランプリ2023 3回戦】ママタルト「ラブコメ」,r,,2,漫画とかでさ、こう、あの、遅刻してこう、通学途中に転校生とぶつかってそのまま朝のホームルームで「あんたさっきの」って出会うあの、冒頭のシーンあるじゃないですか
【M-1グランプリ2023 3回戦】ママタルト「ラブコメ」,l,,3,あー、分かるよ。うん
【M-1グランプリ2023 3回戦】ママタルト「ラブコメ」,r,,4,あれ俺主人公でやってみたい
【M-1グランプリ2023 3回戦】ママタルト「ラブコメ」,l,,5,やってみたい？あー、じゃあお前がそれやってるところ俺見とくわ
【M-1グランプリ2023 3回戦】ママタルト「ラブコメ」,r,,6,ほんといつもありがとう
【M-1グランプリ2023 3回戦】ママタルト「ラブコメ」,r,,7,わ！やばい！寝坊した！
【M-1グランプリ2023 3回戦】ママタルト「ラブコメ」,l,,8,寝坊した
【M-1グランプリ2023 3回戦】ママタルト「ラブコメ」,r,,9,朝の占い見ないと
【M-1グランプリ2023 3回戦】ママタルト「ラブコメ」,l,,10,見るなよお前。学校行け早く
【M-1グランプリ2023 3回戦】ママタルト「ラブコメ」,r,,11,朝の占いカウントダウン！
【M-1グランプリ2023 3回戦】ママタルト「ラブコメ」,l,,12,あ、占い
【M-1グランプリ2023 3回戦】ママタルト「ラブコメ」,r,,13,残念！最下位48位はA型蟹座のあなた
【M-1グランプリ2023 3回戦】ママタルト「ラブコメ」,l,,14,なんで血液型と星座をかけ合わせた年末年始にしかやってない占い毎朝やってんねん！めんどいやろ！毎朝見るの
【M-1グランプリ2023 3回戦】ママタルト「ラブコメ」,r,,15,うーん。そんなあなたのラッキーナンバーは
【M-1グランプリ2023 3回戦】ママタルト「ラブコメ」,l,,16,ラッキーナンバーね。それがあれば1日それを参考にして過ごせますからね
【M-1グランプリ2023 3回戦】ママタルト「ラブコメ」,r,,17,"10,070,002"
【M-1グランプリ2023 3回戦】ママタルト「ラブコメ」,l,,18,"むずっ！10,070,002どこにあるわけ"
【M-1グランプリ2023 3回戦】ママタルト「ラブコメ」,r,,19,"10,070,002ね！"
【M-1グランプリ2023 3回戦】ママタルト「ラブコメ」,l,,20,え？
【M-1グランプリ2023 3回戦】ママタルト「ラブコメ」,r,,21,ありがとう！
【M-1グランプリ2023 3回戦】ママタルト「ラブコメ」,l,,22,ええやつやな
【M-1グランプリ2023 3回戦】ママタルト「ラブコメ」,r,,23,学校行ってきます！なんだよ母さん。朝食食ってけって？トースト飽きたんだよ
【M-1グランプリ2023 3回戦】ママタルト「ラブコメ」,l,,24,飽きたん
【M-1グランプリ2023 3回戦】ママタルト「ラブコメ」,r,,25,もう、いらないって！その食パンくり抜いて中にシチュー入れたやつ、もう飽きたんだよ
【M-1グランプリ2023 3回戦】ママタルト「ラブコメ」,l,,26,過保護やな！だからこんなにでかくなる
【M-1グランプリ2023 3回戦】ママタルト「ラブコメ」,r,,27,いらないって！
【M-1グランプリ2023 3回戦】ママタルト「ラブコメ」,l,,28,おい
【M-1グランプリ2023 3回戦】ママタルト「ラブコメ」,r,,29,ああもう、だから！食ってく時間ないから。もう俺これ通学途中で食ってくわ。行ってきます！
【M-1グランプリ2023 3回戦】ママタルト「ラブコメ」,l,,30,どんだけ作ってくれんねんそれ！あれは作るのめんどいよ
【M-1グランプリ2023 3回戦】ママタルト「ラブコメ」,r,,31,（斜めに走って跳ぶ）
【M-1グランプリ2023 3回戦】ママタルト「ラブコメ」,l,,32,おい！東京フレンドパークの蕎麦のやつみたいに！デリ蕎麦デラックスで学校行きよって
【M-1グランプリ2023 3回戦】ママタルト「ラブコメ」,r,,33,あの角を曲がれば学校だ！痛って！
【M-1グランプリ2023 3回戦】ママタルト「ラブコメ」,l,,34,あ、ぶつかった
【M-1グランプリ2023 3回戦】ママタルト「ラブコメ」,r,,35,あ！至るところに食パン丸ごとシチューが！
【M-1グランプリ2023 3回戦】ママタルト「ラブコメ」,l,,36,珍しい光景！丸ごとシチューが
【M-1グランプリ2023 3回戦】ママタルト「ラブコメ」,r,,37,どこ見て歩いてんだよ！
【M-1グランプリ2023 3回戦】ママタルト「ラブコメ」,l,,38,あ。どこ見て歩いてんだよ
【M-1グランプリ2023 3回戦】ママタルト「ラブコメ」,r,,39,アンタこそ、どこ見て歩いてんのよ！（ドン！）
【M-1グランプリ2023 3回戦】ママタルト「ラブコメ」,l,,40,凄い弾き飛ばした！凄い飛距離なんやけど！
【M-1グランプリ2023 3回戦】ママタルト「ラブコメ」,r,,41,翔平大谷イッツ・ゴール！
【M-1グランプリ2023 3回戦】ママタルト「ラブコメ」,l,,42,え、飛距離すごすぎて大谷翔平と間違えたメジャーの実況が来てる！誰やねんお前！
【M-1グランプリ2023 3回戦】ママタルト「ラブコメ」,r,,43,ごめん、お前に絡んでる時間ないんだ。急ぐから
【M-1グランプリ2023 3回戦】ママタルト「ラブコメ」,l,,44,行け
【M-1グランプリ2023 3回戦】ママタルト「ラブコメ」,r,,45,なんとか間に合った！ガラガラガラガラ
【M-1グランプリ2023 3回戦】ママタルト「ラブコメ」,r,,46,6時間目の授業の前に転校生を紹介する
【M-1グランプリ2023 3回戦】ママタルト「ラブコメ」,l,,47,復帰に半日かかった！もう夕方になってるんやけど
【M-1グランプリ2023 3回戦】ママタルト「ラブコメ」,r,,48,よろしくお願いします……あ！アンタはさっきの！
【M-1グランプリ2023 3回戦】ママタルト「ラブコメ」,l,,49,アンタはさっきの
【M-1グランプリ2023 3回戦】ママタルト「ラブコメ」,r,,50,お前はさっきの！
【M-1グランプリ2023 3回戦】ママタルト「ラブコメ」,l,,51,お前はさっきの
【M-1グランプリ2023 3回戦】ママタルト「ラブコメ」,r,,52,おいらがさっきの！
【M-1グランプリ2023 3回戦】ママタルト「ラブコメ」,l,,53,お前誰やねん、おい！いやお前、キャッチャーが二の意投げる時のピッチャーみたいにしゃがんとけ！邪魔やねん！お前！
【M-1グランプリ2023 3回戦】ママタルト「ラブコメ」,r,,54,え？おいら関係ない？
【M-1グランプリ2023 3回戦】ママタルト「ラブコメ」,l,,55,関係ないよ
【M-1グランプリ2023 3回戦】ママタルト「ラブコメ」,r,,56,2人とも、ごめん！（盛大に謝る）
【M-1グランプリ2023 3回戦】ママタルト「ラブコメ」,l,,57,俺このクラスに好きなやつ発見！自分関係ないからこうしてくれてるんやけど。ええやつやんけ
【M-1グランプリ2023 3回戦】ママタルト「ラブコメ」,r,,58,こんなやつと同じクラスになって、俺いったいどうなっちまうんだよ！
【M-1グランプリ2023 3回戦】ママタルト「ラブコメ」,l,,59,おう
【M-1グランプリ2023 3回戦】ママタルト「ラブコメ」,r,,60,あの、こっから先はあの、18歳未満の方、目と耳塞いでください
【M-1グランプリ2023 3回戦】ママタルト「ラブコメ」,l,,61,え、嘘やん。ここからエロくなるん？早やないけ？
【M-1グランプリ2023 3回戦】ママタルト「ラブコメ」,r,,62,はい
【M-1グランプリ2023 3回戦】ママタルト「ラブコメ」,l,,63,いや、お前の読んでる漫画どうなってんねん！もうええわ！どうもありがとうございました
【M-1グランプリ2023 3回戦】さや香「大学」,l,新山,0,ども、さや香です。お願いしますー
【M-1グランプリ2023 3回戦】さや香「大学」,r,石井,1,お願いします
【M-1グランプリ2023 3回戦】さや香「大学」,r,石井,2,学ぶことやめたら人間終わりですよ
【M-1グランプリ2023 3回戦】さや香「大学」,l,新山,3,急にどうした？何？学ぶことやめたら人間終わりって
【M-1グランプリ2023 3回戦】さや香「大学」,r,石井,4,いやあの、最近ね、大人になってから大学に入り直すっていう人が増えてるらしいんですよね
【M-1グランプリ2023 3回戦】さや香「大学」,l,新山,5,あ、たまにね、芸能人の方とかでいますね。大学入り直しましたみたいな
【M-1グランプリ2023 3回戦】さや香「大学」,r,石井,6,そういうのってね、単純に凄い良いことやなって思うんですよ僕
【M-1グランプリ2023 3回戦】さや香「大学」,l,新山,7,まま、それはいいことでしょうね。なんか前向きでいいですよね
【M-1グランプリ2023 3回戦】さや香「大学」,r,石井,8,で、前々からそういうのができたらなっていう考えが僕もあって
【M-1グランプリ2023 3回戦】さや香「大学」,l,新山,9,そんなん思ってるタイプやったんや
【M-1グランプリ2023 3回戦】さや香「大学」,r,石井,10,で、実は今年の春から俺、大学行ってんねん
【M-1グランプリ2023 3回戦】さや香「大学」,l,新山,11,どういうことそれ？
【M-1グランプリ2023 3回戦】さや香「大学」,r,石井,12,全然気付いてないやろ
【M-1グランプリ2023 3回戦】さや香「大学」,l,新山,13,気付いてない
【M-1グランプリ2023 3回戦】さや香「大学」,r,石井,14,絶対仕事に支障が出えへんようにやってたから、お前にも言わんかった
【M-1グランプリ2023 3回戦】さや香「大学」,l,新山,15,仕事に支障出えへんようにやってたから、俺ほんまに気付いてないってこと？
【M-1グランプリ2023 3回戦】さや香「大学」,r,石井,16,そうなんよ
【M-1グランプリ2023 3回戦】さや香「大学」,l,新山,17,今年の春から？
【M-1グランプリ2023 3回戦】さや香「大学」,r,石井,18,行ってんねん
【M-1グランプリ2023 3回戦】さや香「大学」,l,新山,19,じゃあ、去年隠れてお前1年間勉強してたん？
【M-1グランプリ2023 3回戦】さや香「大学」,r,石井,20,だからその、勉強する時間全然取られへんかったから、とりあえず名前書いたら受かるとこに入ってる
【M-1グランプリ2023 3回戦】さや香「大学」,l,新山,21,それ意味あんの、それ？
【M-1グランプリ2023 3回戦】さや香「大学」,r,石井,22,行ってんねん
【M-1グランプリ2023 3回戦】さや香「大学」,l,新山,23,え、意味ある？それ。あんま聞いたことないけどその、大人の入り直しで定員割れ狙ったやつ
【M-1グランプリ2023 3回戦】さや香「大学」,r,石井,24,行くことに意味がある
【M-1グランプリ2023 3回戦】さや香「大学」,l,新山,25,それ意味ある？18歳の行き方やんそれ。大学の
【M-1グランプリ2023 3回戦】さや香「大学」,r,石井,26,行くことに意味あんねん。とにかく、お前に迷惑かけてへんから別にええやろ？
【M-1グランプリ2023 3回戦】さや香「大学」,l,新山,27,いや、別に俺キレてへんで。引いてるだけで
【M-1グランプリ2023 3回戦】さや香「大学」,r,石井,28,何がやねん。迷惑かからへんように授業の出席だってサークルの連れに頼んで代筆してもらってる
【M-1グランプリ2023 3回戦】さや香「大学」,l,新山,29,大人の行き方ちゃうねんそれ。その、大人がその行き方せえへんで。入り直しで
【M-1グランプリ2023 3回戦】さや香「大学」,r,石井,30,言われることじゃないやん
【M-1グランプリ2023 3回戦】さや香「大学」,l,新山,31,18歳の行き方してねんお前
【M-1グランプリ2023 3回戦】さや香「大学」,r,石井,32,人それぞれやん
【M-1グランプリ2023 3回戦】さや香「大学」,l,新山,33,親の金で行ってるやつの行き方やねんそれ。大学
【M-1グランプリ2023 3回戦】さや香「大学」,r,石井,34,人それぞれやん？
【M-1グランプリ2023 3回戦】さや香「大学」,l,新山,35,大人って、やりたいこととか学びたいことがあって入り直すねん。それはないのお前？
【M-1グランプリ2023 3回戦】さや香「大学」,r,石井,36,とりあえず大学入って、そん中でやりたいこと見つかったらな思って行ってるから
【M-1グランプリ2023 3回戦】さや香「大学」,l,新山,37,18歳！18さぁ〜！
【M-1グランプリ2023 3回戦】さや香「大学」,r,石井,38,なんか見つかったらええな思て
【M-1グランプリ2023 3回戦】さや香「大学」,l,新山,39,ああ〜！18さぁ〜！
【M-1グランプリ2023 3回戦】さや香「大学」,r,石井,40,何言うてんねん
【M-1グランプリ2023 3回戦】さや香「大学」,l,新山,41,すんごい18歳臭いで、お前
【M-1グランプリ2023 3回戦】さや香「大学」,r,石井,42,なんやそら
【M-1グランプリ2023 3回戦】さや香「大学」,l,新山,43,え、じゃあ、ほぼ行ってへんの大学？
【M-1グランプリ2023 3回戦】さや香「大学」,r,石井,44,そうなんよ。俺、正直な、大学全然行ってない（ドヤ顔）
【M-1グランプリ2023 3回戦】さや香「大学」,l,新山,45,大人のイキり方ちゃうねん
【M-1グランプリ2023 3回戦】さや香「大学」,r,石井,46,マジで行けてない
【M-1グランプリ2023 3回戦】さや香「大学」,l,新山,47,大人の入り直しで行けてないことでイキられんねん
【M-1グランプリ2023 3回戦】さや香「大学」,r,石井,48,全然行けてない
【M-1グランプリ2023 3回戦】さや香「大学」,l,新山,49,18歳でおんで。俺、サークルとバイトばっかでほぼ大学行ってないてイキるやつ
【M-1グランプリ2023 3回戦】さや香「大学」,r,石井,50,そうやねん
【M-1グランプリ2023 3回戦】さや香「大学」,l,新山,51,18歳やねん、それ
【M-1グランプリ2023 3回戦】さや香「大学」,r,石井,52,サークルとバイトばっかで、全然行けてない
【M-1グランプリ2023 3回戦】さや香「大学」,l,新山,53,バイトやってんのお前？
【M-1グランプリ2023 3回戦】さや香「大学」,r,石井,54,マジで行けてない
【M-1グランプリ2023 3回戦】さや香「大学」,l,新山,55,え、ちょっと待って？初耳やねんけど。待った。ほんまに。え？バイトやってんの？
【M-1グランプリ2023 3回戦】さや香「大学」,r,石井,56,やってるよ
【M-1グランプリ2023 3回戦】さや香「大学」,l,新山,57,何のバイトやってんの？
【M-1グランプリ2023 3回戦】さや香「大学」,r,石井,58,これや
【M-1グランプリ2023 3回戦】さや香「大学」,l,新山,59,お前これ、バイトなの！？
【M-1グランプリ2023 3回戦】さや香「大学」,r,石井,60,来てるやん
【M-1グランプリ2023 3回戦】さや香「大学」,l,新山,61,最悪や！さいっ…！お前、準優勝やぞ俺ら！最悪や！
【M-1グランプリ2023 3回戦】さや香「大学」,r,石井,62,なんの支障も出てへんやん
【M-1グランプリ2023 3回戦】さや香「大学」,l,新山,63,バイト感覚で準優勝？史上最強のアマチュアやんお前！
